step,total_activity,P_activity
1,4.924418131186348,0.0
2,10.400213836649318,0.0
3,16.577659624753384,0.0
4,22.47601187318789,0.0
5,27.26289429152825,0.0
6,30.904288484939276,0.0
7,33.65837563665166,0.0
8,35.52328014984857,0.0
9,36.65447501529208,0.0
10,37.23405408732662,0.0
11,37.392261729922275,0.0
12,37.32660067055529,0.0
13,37.089435091833934,0.0
14,36.76010271716797,0.0
15,36.405432053837885,0.0
16,36.04593120715061,0.0
17,35.641805671616304,0.0
18,35.22875719166457,0.0
19,34.866371908102046,0.0
20,34.49227899903903,0.0
21,34.064931401105774,0.0
22,33.55948288619181,0.0
23,33.18125907585402,0.0
24,33.04537584640261,0.0
25,33.2081088120537,0.0
26,33.74201805149026,0.0
27,34.6759470258468,0.0
28,35.863740774243524,0.0
29,37.295126631847005,0.0
30,39.01864526777966,0.0
31,40.61426199681624,0.0
32,41.84083856171267,0.0
33,42.682273780999964,0.0
34,43.0200852661162,0.0
35,42.91212549308649,0.0
36,42.41081889782665,0.0
37,41.53474597206021,0.0
38,40.40548052602075,0.0
39,39.03206151984804,0.0
40,37.66644488569304,0.0
41,36.434111650953085,0.0
42,35.451932221420186,0.0
43,34.66458064280445,0.0
44,34.11727070589154,0.0
45,33.82008998656649,0.0
46,33.71959465297551,0.0
47,33.79404916420968,0.0
48,34.01140874649472,0.0
49,34.29160332487715,0.0
50,34.593959226206614,0.0
51,34.88724239130972,0.0
52,35.16395697913354,0.0
53,35.43592335522793,0.0
54,35.658042448795165,0.0
55,35.854986688731174,0.0
56,36.02182599261742,0.0
57,36.17752702884451,0.0
58,36.33414550136739,0.0
59,36.53618463567993,0.0
60,36.80708102158506,0.0
61,37.16165527016967,0.0
62,37.679347227746206,0.0
63,38.40812986344781,0.0
64,39.386448079539605,0.0
65,40.66441423546716,0.0
66,42.29859451299566,0.0
67,44.31944399773904,0.0
68,46.666973647971524,0.0
69,49.23468087391962,0.0
70,51.698969848303946,0.0
71,53.75726996172825,0.0
72,55.308994091098285,0.0
73,56.45115292241443,0.0
74,57.038899549464354,0.0
75,57.26432222650831,0.0
76,57.09218780279514,0.0
77,56.58603731801826,0.0
78,55.87453989705825,0.0
79,55.09649094428568,0.0
80,54.3072353570453,0.0
81,53.53468869597766,0.0
82,52.759778710965705,0.0
83,51.974541681230846,0.0
84,51.219097716998775,0.0
85,50.53127775636838,0.0
86,49.8286837681586,0.0
87,49.1321498930476,0.0
88,48.48939693336554,0.0
89,47.948462411955134,0.0
90,47.489567885119406,0.0
91,47.126140402592284,0.0
92,46.85766978793666,0.0
93,46.74049703120511,0.0
94,46.81198851448404,0.0
95,46.96261876034551,0.0
96,47.25457776509633,0.0
97,47.60778208140287,0.0
98,48.04634675254688,0.0
99,48.47858795397332,0.0
100,48.90557246959429,0.0
101,49.287531392009356,0.0
102,49.62109586093325,0.0
103,49.8989118748889,0.0
104,50.11805439027037,0.0
105,50.276986746921956,0.0
106,50.37519668528766,0.0
107,50.42914993500534,0.0
108,50.44844155990309,0.0
109,50.43653827793986,0.0
110,50.40557348562971,0.0
111,50.35882913427915,0.0
112,50.30237369396837,0.0
113,50.24016807777066,0.0
114,50.18814799549876,0.0
115,50.14492635970116,0.0
116,50.1083843134311,0.0
117,50.07508737876971,0.0
118,50.055851992884726,0.0
119,50.06192693345301,0.0
120,50.08948459465289,0.0
