step,total_activity,P_activity
1,4.5710743416819355,0.0
2,9.586992870038747,0.0
3,15.494580206286349,0.0
4,21.333477040729996,0.0
5,26.322393125549564,0.0
6,30.25301456056887,0.0
7,33.201674847627,0.0
8,35.189401769809464,0.0
9,36.39822920178014,0.0
10,37.065908294695134,0.0
11,37.39977004314528,0.0
12,37.43928253316594,0.0
13,37.29602781049002,0.0
14,37.08903664807117,0.0
15,36.878533765335305,0.0
16,36.68803506210834,0.0
17,36.52095750068806,0.0
18,36.38659978556253,0.0
19,36.23090960284231,0.0
20,36.0609078363439,0.0
21,35.9219232024061,0.0
22,35.75530868801128,0.0
23,35.881966848311436,0.0
24,36.545943711706165,0.0
25,37.51262891863344,0.0
26,38.96926073186641,0.0
27,40.57648672708277,0.0
28,41.94893781222453,0.0
29,42.87514866305868,0.0
30,43.36430820419535,0.0
31,43.64630706153639,0.0
32,43.58947744678483,0.0
33,43.00467433523699,0.0
34,41.91570720347799,0.0
35,40.59555492990964,0.0
36,39.15184299114674,0.0
37,37.718684037341795,0.0
38,36.46405669799603,0.0
39,35.38245299221661,0.0
40,34.59670328580009,0.0
41,34.04424628702926,0.0
42,33.76860601190425,0.0
43,33.74158560885483,0.0
44,33.90333070270734,0.0
45,34.21962958299466,0.0
46,34.58283475326948,0.0
47,34.931013899036785,0.0
48,35.23502081642708,0.0
49,35.48005018290446,0.0
50,35.662869582381944,0.0
51,35.74289519298347,0.0
52,35.760470653414025,0.0
53,35.849722997829915,0.0
54,36.07225462086742,0.0
55,36.309728284597824,0.0
56,36.648956079254894,0.0
57,37.150471065592505,0.0
58,37.847097073843955,0.0
59,38.78988726788128,0.0
60,40.02520526599031,0.0
61,41.53785995770928,0.0
62,43.34660051316111,0.0
63,45.39236408761438,0.0
64,47.426790278576036,0.0
65,49.2920313302788,0.0
66,51.026727760172896,0.0
67,52.571970650977846,0.0
68,53.75934383860042,0.0
69,54.628203877210545,0.0
70,55.10733383788474,0.0
71,55.232284900386524,0.0
72,55.111058309777256,0.0
73,54.852088237849316,0.0
74,54.50098813949831,0.0
75,54.08358381848876,0.0
76,53.58084944680224,0.0
77,53.01968785917374,0.0
78,52.41699106337265,0.0
79,51.79341230545133,0.0
80,51.16813401327068,0.0
81,50.57076720768158,0.0
82,50.010586132686235,0.0
83,49.48856538623065,0.0
84,48.98747554558569,0.0
85,48.52282269229268,0.0
86,48.077460889825396,0.0
87,47.71520675327479,0.0
88,47.40031244666013,0.0
89,47.348091477731444,0.0
90,47.518641510316485,0.0
91,47.800345531876346,0.0
92,48.1310489164883,0.0
93,48.50158378006676,0.0
94,48.887683437832095,0.0
95,49.258535493927624,0.0
96,49.56667106451226,0.0
97,49.782778097637554,0.0
98,49.87475744991406,0.0
99,49.863833508755285,0.0
100,49.78059644814371,0.0
101,49.609814376577695,0.0
102,49.433626627951284,0.0
103,49.400590373780595,0.0
104,49.33314833185559,0.0
105,49.25431243887169,0.0
106,49.18402275703617,0.0
107,49.14040343112892,0.0
108,49.12212624050029,0.0
109,49.11894291169641,0.0
110,49.13002544613518,0.0
111,49.14739753869652,0.0
112,49.16958741126546,0.0
113,49.19455399653741,0.0
114,49.23017192525073,0.0
115,49.270573994079044,0.0
116,49.322553710087,0.0
117,49.392599414508794,0.0
118,49.46632074075504,0.0
119,49.538159636550056,0.0
120,49.59791297311632,0.0
