step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.8483009709482845,16,0.06666666666666667,0.10590714535360105,-0.32275404195434165,0.8708182005347679,-0.24033076818757942,0.00032475952641916454,0.46624351170454187,0.0,0.0,0.0,0.0
2,4.8010360763130535,20,0.08333333333333333,0.06864830971872964,-0.32302680168928355,0.8513530451058781,-0.2465961151339918,0.0008263400058300515,0.45583027774622137,0.0,0.0,0.0,0.0
3,7.0352209261066925,25,0.10416666666666667,0.05357607063937862,-0.33055064073461665,0.8317795022220296,-0.244405704613796,0.0016439002695557436,0.4973350245653514,0.0,0.0,0.0,0.0
4,9.4611961241024,32,0.13333333333333333,0.043669833980346434,-0.34002394605027764,0.8114646591686522,-0.23836485324734752,0.0027986141662451744,0.5418718547173803,0.0,0.0,0.0,0.0
5,11.894118347159345,38,0.15833333333333333,0.03628231266925176,-0.3478970164109643,0.7903279351540033,-0.22734142072980648,0.004292727022889856,0.5609344793459503,0.0,0.0,0.0,0.0
6,14.30864783123257,43,0.17916666666666667,0.030349640771330774,-0.3520970175382024,0.7682658684912339,-0.21200977831601214,0.006093601510693248,0.5557979128819944,0.0,0.0,0.0,0.0
7,16.76926972426608,51,0.2125,0.025561229847926685,-0.3512323399255462,0.7448967002747905,-0.1937381515709524,0.008167112827980029,0.5340572074827371,0.0,0.0,0.0,0.0
8,19.303585796297853,57,0.2375,0.021869485386059977,-0.3462722499321139,0.7201816729138485,-0.17397465985588323,0.010494639618481917,0.5019036955029439,0.0,0.0,0.0,0.0
9,21.9543608463879,64,0.26666666666666666,0.018993525408402566,-0.33882905870699426,0.6936938382957738,-0.15038263277838862,0.013064597993439571,0.46389397370712016,0.0,0.0,0.0,0.0
10,24.70498900952737,71,0.29583333333333334,0.01672395227528133,-0.32918129767485105,0.6653239382899527,-0.1239409491396798,0.015874580852793346,0.4233672178944145,0.0,0.0,0.0,0.0
11,27.650150060698763,82,0.3416666666666667,0.014776380865989662,-0.3152793582454709,0.633918356760753,-0.0942218533585087,0.018919308206800392,0.3827769455846796,0.0,0.0,0.0,0.0
12,30.718269487384124,87,0.3625,0.013172323938626182,-0.2982148778512028,0.6005447031072206,-0.061505906833182314,0.022211780522501372,0.3434434494054079,0.0,0.0,0.004055408726319543,0.0
13,33.78690600985688,98,0.4083333333333333,0.011914129963490033,-0.2792471794271172,0.5657668898857175,-0.02748398834825952,0.02575027799913576,0.30584522838702655,0.010239991761627746,0.0,0.031481674014962456,0.0
14,36.70187889020271,108,0.45,0.010933225339298275,-0.2595255505216126,0.5296765151432712,0.006379997867425081,0.029510295076070347,0.2699609109909529,0.039296858403924294,0.0,0.08948351494480634,0.0
15,39.319184878307055,113,0.4708333333333333,0.010153927699594252,-0.24111255985552094,0.4918748169003699,0.038475190378719756,0.033440867860376325,0.23550060416468035,0.08917140585237189,0.0,0.17535388817379746,0.0
16,41.52784857257669,121,0.5041666666666667,0.009536815250884085,-0.22374139710519672,0.4536136534728157,0.06846293596633489,0.03746912823902126,0.20189425858544383,0.16027089425456956,0.0,0.267260865284338,0.0
17,43.25864519193211,127,0.5291666666666667,0.009059385963026736,-0.2079254802201504,0.4149487086347376,0.0956356572353751,0.04150868702247726,0.16820580069453026,0.24085648566295545,0.0,0.35512568391351773,0.0
18,44.53825586028726,135,0.5625,0.008675557867178801,-0.19340714246868648,0.37517389495071607,0.11939631303673777,0.04546881429371682,0.13297664522080035,0.32946211912369333,0.0,0.4248980495128274,0.0
19,45.3980271555528,142,0.5916666666666667,0.008366222154782908,-0.18017027597356208,0.3336491228381591,0.1401213267006868,0.04927285583814899,0.09390327706209038,0.4067484220492248,0.0,0.4675845871733121,0.0
20,45.91536574237355,143,0.5958333333333333,0.008126416505747764,-0.16795040299716693,0.2908898737964752,0.15751764688787695,0.05285770034600024,0.04943368118155589,0.4563338708591081,0.0,0.48244896654232194,0.0
