step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.857635288394059,18,0.075,0.11088819042026651,0.4503675093769807,-0.0301235432389591,-0.8485683908352726,0.000375,0.0,0.0,0.4448018425365373,0.0,0.0
2,4.498290765673883,18,0.075,0.07037241599103033,0.4428359502687333,-0.030241790061817625,-0.834621496397863,0.000873306616573886,0.0,0.0,0.4579604996164216,0.0,0.0
3,6.493961788372319,26,0.10833333333333334,0.05280669346300458,0.4364843992825663,-0.02899523806950607,-0.8182516396543188,0.0016294054734803504,0.0,0.0,0.4891955077192312,0.0,0.0
4,8.843307425529844,34,0.14166666666666666,0.041606619929730804,0.4267206027363249,-0.02950345194708643,-0.8020859373273126,0.0026840827614521253,0.0,0.0,0.519433544530391,0.0,0.0
5,11.378530131126066,42,0.175,0.03377217886166828,0.41730149567056296,-0.029464863164030658,-0.7839291841540051,0.004073794627593759,0.0,0.0,0.5306626417824976,0.0,0.0
6,14.04095919916667,47,0.19583333333333333,0.027838849125054563,0.4076992041026947,-0.0283814758239826,-0.7623479996761409,0.005799889564420521,0.0,0.0,0.5214143272244433,0.0,0.0
7,16.78250467091865,56,0.23333333333333334,0.023295877976504807,0.39467952872227025,-0.02840545436654683,-0.7391760063066465,0.007852580457822219,0.0,0.0,0.4961164868590729,0.0,0.0
8,19.571931756623563,62,0.25833333333333336,0.019863748228008783,0.3811023131593944,-0.027760966493600228,-0.713652084706069,0.010214042037837245,0.0,0.0,0.46026713409137077,0.0,0.0
9,22.374926870020516,68,0.2833333333333333,0.01729310281396386,0.3672885066493155,-0.026087392929933482,-0.6859625150778018,0.012862375038420438,0.0,0.0,0.41841534638633066,0.0,0.0
10,25.176817467330103,80,0.3333333333333333,0.015291941468036122,0.3515157799991609,-0.023760303403153944,-0.6567291178365847,0.01577143632270724,0.0,0.0,0.37379437561381085,0.0,0.0
11,27.857230705538136,86,0.35833333333333334,0.01375559757388706,0.33496553686349084,-0.02236233776672504,-0.6268220292282479,0.01891494596556091,0.0,0.0,0.32844044132527017,0.0,0.0
12,30.320502357212323,90,0.375,0.012577568768777251,0.31834037054680436,-0.02011935028230846,-0.5965273202992453,0.022246682126293223,0.0013430410634273692,0.0,0.2835753646345844,0.0,0.0
13,32.62377733838271,101,0.42083333333333334,0.0115730003593403,0.3013591939433469,-0.017241968802429848,-0.5640204443106518,0.02570710810564121,0.013970340376162753,0.0,0.23963257509611574,0.0,0.0
14,34.707086075951295,107,0.44583333333333336,0.010730107532646397,0.283770899796528,-0.014691400702201828,-0.5302609891833254,0.02925335554602385,0.03740081509956814,0.0,0.19624596537533245,0.0,0.0
15,36.59012285224305,114,0.475,0.010025334852006452,0.2644782153411969,-0.01288472004700787,-0.49546340166675,0.03283559863066233,0.07354664267298038,0.0,0.15236724696799248,0.0,0.0
16,38.2882663659515,123,0.5125,0.009441434982289446,0.24455243259635664,-0.011541458062181036,-0.4583366536491361,0.036412686802391674,0.1211659237248463,0.0,0.10601833574887252,0.0,0.0
17,39.83608625494185,131,0.5458333333333333,0.008955555261487308,0.22349933022127852,-0.010440702030736146,-0.4179247862965843,0.039950468065768414,0.1718086151155641,0.0,0.05382012020530008,0.0,0.0
18,41.23910574581137,138,0.575,0.008568726429962727,0.20057123055738363,-0.010247910364426028,-0.37540562984348635,0.04342468743199317,0.22655997631353778,0.0,0.006741902780263132,0.0,0.0
19,42.52360260284492,137,0.5708333333333333,0.008265376446057779,0.17734937720560237,-0.010731926200710774,-0.3328611283648602,0.04681455101613349,0.27992012336956784,0.0,0.0,0.0,0.0
20,43.73517049693656,146,0.6083333333333333,0.007997043786752606,0.15410366760876745,-0.01086770635256407,-0.28977499563839143,0.050106271402553554,0.3256715098793508,0.0,0.0,0.0,0.0
21,44.73860072387911,151,0.6291666666666667,0.007786930553854706,0.13045723455048083,-0.010088187287583027,-0.2448158215950818,0.05329598873047381,0.3602682557172106,0.0,0.0,0.0,0.0
22,45.52561589684075,150,0.625,0.007632767111238276,0.10704462514548865,-0.007999670631938297,-0.20011841812631884,0.05635487749315376,0.38428004871728566,0.0,0.0,0.0,0.0
23,46.123546249860915,155,0.6458333333333334,0.007516780987069972,0.08287373327450226,-0.005793511185092989,-0.15584595588819564,0.05925544272449603,0.39999843988899597,0.0,0.0,0.006310262043920852,0.0
24,46.449541143048044,154,0.6416666666666667,0.007458087122291297,0.058445087239318,-0.003467720398792456,-0.11057563294506055,0.061978063373895345,0.4091171625429983,0.0,0.0,0.02188947627961689,0.0
25,46.616539609774854,153,0.6375,0.007421597889376321,0.03513339134427786,-0.0021685279722414978,-0.06602801724637394,0.06448954600082732,0.412399806938581,0.0,0.0,0.04758663052792158,0.0
26,46.62424169608016,158,0.6583333333333333,0.007399929711533668,0.01102344976090222,0.00042227276367648925,-0.022613260012372457,0.06678119257757738,0.41015228964618605,0.0,0.0,0.07968999429990298,0.0
27,46.40082818297719,160,0.6666666666666666,0.007416222504265448,-0.013519676520684608,0.0018907610791193707,0.021796759553390544,0.06884511863783468,0.40237873773975147,0.0,0.0,0.11814680482701452,0.002462966485936009
28,46.07327690980527,156,0.65,0.007446146578863292,-0.038004599186634555,0.0031987450266735646,0.0665123883181773,0.07066076205835943,0.39001099202818024,0.0027749319731630636,0.0,0.16163417257102536,0.01355950867312336
29,45.86013145006824,156,0.65,0.007424573258077663,-0.0597955160692897,0.005282940146316178,0.10857249905813444,0.07223342527311198,0.3735778105747798,0.017955626464619876,0.0,0.21193870996003725,0.030920880443833586
30,45.409715929649174,151,0.6291666666666667,0.007459015943314073,-0.08153685578022718,0.00593491272028501,0.14903729885331188,0.07360885739268858,0.35273579868077,0.041605288037000906,0.0,0.2631216896072773,0.05525937022904089
31,44.90833542585865,154,0.6416666666666667,0.007492411105880469,-0.10398788992178118,0.006020740362768656,0.188781426064421,0.07476229339022894,0.3286366530382231,0.07707074016527705,0.0,0.30872354998510904,0.10095630229317747
32,44.257481759726545,151,0.6291666666666667,0.0075492372941744715,-0.12499924170837873,0.007002543923292569,0.22893878007975746,0.07570637694355456,0.3013148461168445,0.12055801028092161,0.0,0.3444539163852355,0.16301443146189717
33,43.499311682954385,151,0.6291666666666667,0.007629519196084121,-0.14476033092812973,0.00844952204425273,0.2670829519746964,0.07643401707914782,0.27103014025848365,0.17489357206002643,0.0,0.3694654537946475,0.23039272975758548
34,42.57191239995525,151,0.6291666666666667,0.007749878511854009,-0.16433949371271797,0.009477173946150344,0.30409697344102793,0.076946736311787,0.23901290481632428,0.23073829239482913,0.0,0.3848168392012127,0.2910046686066511
35,41.425111282088366,146,0.6083333333333333,0.007927602632199816,-0.18446707247940633,0.010761719394185996,0.3419831541593858,0.0772342962555999,0.20537925707765434,0.2806950716174618,0.0,0.3922941951117515,0.33766363053272175
