step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,4.0231020923320155,15,0.0625,0.08377036826184407,0.09805140975845379,0.27169135437804376,0.9055580683840726,0.00032475952641916454,0.0,0.5053316682141228,0.0,0.2915937962869914,0.035992976842644124
2,8.242452454764011,30,0.125,0.050217248996082445,0.09561168678095387,0.26667185260898807,0.8757100258793465,0.001046615216089501,0.0,0.5536949743009321,0.0,0.4723355923785256,0.09800367192665788
3,13.623347574388148,38,0.15833333333333333,0.03443053565241954,0.09372460363512933,0.2604498392626492,0.843400133935743,0.002487413529748803,0.0,0.6126547214056575,0.0,0.5788773384013411,0.19466193412209692
4,19.679423608136332,52,0.21666666666666667,0.025308849654896836,0.09353673015547077,0.2430114063379818,0.8062517017341974,0.0047930498469717,0.0,0.6154100972482497,0.0,0.6126198694307643,0.331869523254053
5,25.550737469102554,61,0.25416666666666665,0.01980799454904503,0.09435623062954597,0.21840024269542702,0.7667961590158491,0.008003636788800093,0.0,0.5676494060639291,0.0,0.5899604082618795,0.4669494122190901
6,31.226330566860433,77,0.32083333333333336,0.016029544511491845,0.09908828679221848,0.18557967434316586,0.7213781778641637,0.011994036385376812,0.0,0.49929047873512794,0.0,0.538922600002874,0.5479045177123633
7,36.56170778807131,89,0.37083333333333335,0.01337421604582999,0.10468016985514318,0.15055002604862355,0.6713191745305943,0.016649569728125466,0.0,0.42984118060393106,0.0,0.4767609673029071,0.5624887451648415
8,41.651212533764735,102,0.425,0.01143407168911727,0.11103288836353702,0.11413802900670542,0.6159322332566342,0.02183993296557629,0.0,0.36759399868059245,0.0,0.41363323688611037,0.5342153180913651
9,46.36881971458091,115,0.4791666666666667,0.01002006382977343,0.11816378842216883,0.08392120323643218,0.5551642117125861,0.027465542019099544,0.0,0.3129291050748117,0.0,0.35478612026897305,0.48447276350283075
10,50.69311262845506,127,0.5291666666666667,0.008920135697155884,0.12107172021621866,0.05793399464209939,0.48951178065980105,0.033413141513673514,0.0025332840869040983,0.2639463898492456,0.0,0.30152233910707976,0.42654443745758563
11,54.52697545162188,141,0.5875,0.008074105543077359,0.12069686870036332,0.03779592675546713,0.4199155426407901,0.039576785980141485,0.02475302587979533,0.21835517097676224,0.0,0.2525059425283742,0.36698838070471984
12,57.877333867803536,155,0.6458333333333334,0.007410965833281582,0.11458415038111817,0.02096861476916754,0.3465979629390233,0.04584291527930644,0.06801462398767605,0.17348187067620527,0.0,0.20530849670414048,0.3087575483603429
