step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.596375774800858,13,0.05416666666666667,0.1318303646744396,0.44562541170963,-0.06324452745699059,-0.8570849700089884,0.000375,0.0,0.0,0.4467518803874824,0.0,0.0
2,3.801788601215417,19,0.07916666666666666,0.08753368154551522,0.43220611762664357,-0.09062745986171097,-0.8478696901564355,0.0008243204577751609,0.0,0.0,0.4527807464953913,0.0,0.0
3,5.07684251683048,21,0.0875,0.06949152331039748,0.41501619484617,-0.119479498675758,-0.8409430477067485,0.0014547237747255355,0.0,0.0,0.46757777876312734,0.0,0.0
4,6.48258046439311,25,0.10416666666666667,0.05718141839041689,0.3956977271405705,-0.1491744027342372,-0.8324057907858017,0.0022611593691586967,0.0,0.0,0.48418708247763875,0.0,0.0
5,7.8587667351946475,30,0.125,0.048683037169954875,0.3762807253283038,-0.17715922918880578,-0.8233821595698191,0.0032505272693165352,0.0,0.0,0.49058922656221937,0.0,0.0
6,9.158753868870058,34,0.14166666666666666,0.042366597379456826,0.35434031533892785,-0.20534540231979034,-0.8136328344211056,0.0043989933052338785,0.0,0.0,0.48538385791535266,0.0,0.0
7,10.31297442583903,34,0.14166666666666666,0.03771273753840004,0.33083801629136345,-0.23223237147952436,-0.8037374952612077,0.005676360325123626,0.0,0.0,0.4709362548330648,0.0,0.0
8,11.31242648750749,37,0.15416666666666667,0.03413339450580261,0.3058664989194775,-0.25765584324530605,-0.7935657633805195,0.0070424069974560815,0.0,0.0,0.45072972880083895,0.0,0.0
9,12.144983760632352,40,0.16666666666666666,0.031367327554114796,0.2793842522150158,-0.28081382278249223,-0.7835554105379795,0.008459246264118127,0.0,0.0,0.4275566002577115,0.0,0.0
10,12.800497501895347,42,0.175,0.029253340157993128,0.25298190721395714,-0.30111806530761576,-0.7737901329568604,0.009890506092824882,0.0,0.0,0.4034092641042399,0.0,0.0
11,13.303331214916536,45,0.1875,0.027546704549587086,0.2261950183273007,-0.3186679106389018,-0.7643696849577114,0.01130154876514777,0.0,0.0,0.37952814916975913,0.0,0.0
12,13.67228899411556,48,0.2,0.026120033969948615,0.1989059817916709,-0.33368077789184775,-0.7554372600849347,0.012665768491429844,0.0,0.0,0.35660664251616236,0.0,0.0
13,13.919984149596441,49,0.20416666666666666,0.02494431764502728,0.17157099362470815,-0.34631550160104596,-0.7470259091071508,0.013962745828683528,0.0,0.0,0.33492954370710626,0.0,0.0
14,14.085166634385192,53,0.22083333333333333,0.02392285465025525,0.143215851281183,-0.35676419016940314,-0.7388587292356198,0.01517646827386451,0.0,0.0,0.31450466737476007,0.0,0.0
15,14.159498980675334,54,0.225,0.023122793114466765,0.11487394662550746,-0.3650790214937245,-0.7313462835098108,0.01629979019042528,0.0,0.0,0.29514194718490366,0.0,0.0
16,14.171963554277717,56,0.23333333333333334,0.022472161432429145,0.08582889350276841,-0.37171510509003747,-0.7239976735896493,0.017324717230259377,0.0,0.0,0.2765731817062195,0.0,0.0
17,14.136417167855512,59,0.24583333333333332,0.021935061379399233,0.05565230214727934,-0.37724730443499116,-0.7165236300284348,0.01824948867366051,0.0,0.0,0.25842286437406947,0.0,0.0
18,14.064430818289107,60,0.25,0.021501628945655257,0.02415648831448141,-0.38188535232814064,-0.7088668020516644,0.01907511802526737,0.0,0.0,0.24021243132911876,0.0,0.0
19,13.956543591804703,59,0.24583333333333332,0.02119872166555096,-0.009070979934958047,-0.3862225946219073,-0.7008748567108766,0.01980468700116984,0.0,0.0,0.22126051663881924,0.0,0.0
20,13.804868605836678,61,0.25416666666666665,0.021067923088375778,-0.044498816152538666,-0.3909930573735616,-0.6924949678300507,0.020441070224516238,0.0,0.0,0.2006167275186264,0.0,0.0
21,13.611346202981137,65,0.2708333333333333,0.02111255387183729,-0.08206840744217848,-0.3956291109628919,-0.6838743576898114,0.020985376065658992,0.0,0.0,0.17684140483812721,0.0,0.0
22,13.359006296681748,63,0.2625,0.02140187711301688,-0.1219793398374632,-0.4004155645672019,-0.6755965058919426,0.021438965872152053,0.0,0.0,0.14796794506407607,0.0,0.0
23,13.098106436786685,62,0.25833333333333336,0.021795851920804923,-0.16413612829619814,-0.4037607489391884,-0.6668918939724079,0.02179988296556468,0.0,0.0,0.11161013883463078,0.0,0.0
24,12.863036684073535,63,0.2625,0.022191865395223595,-0.2072152544606555,-0.4041616423058943,-0.6581709561804644,0.022075789625905715,0.0,0.0,0.07825880172545656,0.0,0.0
25,12.668969998873434,63,0.2625,0.02253824671524097,-0.24909565831407776,-0.4007893306068873,-0.6495628356565054,0.02228003004157893,0.0,0.0,0.04656735354584488,0.0,0.0
26,12.502664616115162,60,0.25,0.022891963261178812,-0.29046155674209057,-0.39428475899372795,-0.6415792679567168,0.022427458912209805,0.0,0.0,0.023365382356354235,0.0,0.0
27,12.422883221971263,61,0.25416666666666665,0.02303750094531462,-0.3271339664201457,-0.38412049422974326,-0.6338023533851027,0.022528962636510424,0.0,0.0,0.013975856517837951,0.0,0.0
28,12.356909863684347,60,0.25,0.02323199789662218,-0.36246219515653955,-0.37093228827150493,-0.6266261548098486,0.022605356976978987,0.0,0.0,0.006965209361976864,0.0,0.0
29,12.316715423325103,57,0.2375,0.023454577349346275,-0.3956573324264241,-0.35529739380856057,-0.6204119529770872,0.022661741878721903,0.0,0.0,0.0018034237629923255,0.0,0.0
30,12.359411022001364,56,0.23333333333333334,0.023464791011432777,-0.42221400162737344,-0.337370848323874,-0.6157389975662454,0.022704951832723173,0.0,0.0,0.0,0.0,0.0
31,12.444877801359882,59,0.24583333333333332,0.02341013084064011,-0.44372302600037183,-0.317829171435221,-0.6126341207715555,0.02275184621607611,0.0,0.0,0.0,0.0,0.0
