step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.777873885479595,18,0.075,0.1147238776507321,0.4555298835022227,-0.03764806076354633,-0.8471786269856433,0.000375,0.0,0.0,0.44149793243840896,0.0,0.0
2,4.278002917671596,18,0.075,0.07350169289321824,0.4500340384054872,-0.04407915622522319,-0.8328760857821755,0.0008583513535274242,0.0,0.0,0.45016436433901375,0.0,0.0
3,6.030077356594979,25,0.10416666666666667,0.05635490139505457,0.4440390462980292,-0.051962624322393805,-0.8183949616615789,0.0015746417652381058,0.0,0.0,0.4782588009295358,0.0,0.0
4,8.075275549244695,31,0.12916666666666668,0.04497162253474254,0.43462279024594425,-0.060713300870855545,-0.8039173548108742,0.002547817093075854,0.0,0.0,0.508561673250722,0.0,0.0
5,10.21716255229931,36,0.15,0.03719264373360641,0.421516142342831,-0.06958768973784116,-0.7909644335468887,0.003807149549251648,0.0,0.0,0.5230460480555392,0.0,0.0
6,12.396831227607816,41,0.17083333333333334,0.03134871121081281,0.4065708111374476,-0.07997296394187495,-0.7765907014283022,0.005342152572882605,0.0,0.0,0.5194311764587553,0.0,0.0
7,14.593172430065383,49,0.20416666666666666,0.02670356176630946,0.3884103171542288,-0.09202810900750256,-0.7607379613098758,0.00713234317077081,0.0,0.0,0.5012425670526608,0.0,0.0
8,16.786810852795714,55,0.22916666666666666,0.023041317547908134,0.3675726810872737,-0.10168500713215309,-0.7441302569500293,0.009155328684330988,0.0,0.0,0.47330731715234103,0.0,0.0
9,18.955571946983152,60,0.25,0.02023106911434798,0.34442660501684624,-0.10889217985992303,-0.7272107746882469,0.011387322850797086,0.0,0.0,0.4394948381982391,0.0,0.0
10,21.066359521409147,67,0.2791666666666667,0.018088115543644208,0.3186796151073912,-0.11373934866320821,-0.7105163067618675,0.013802760305776717,0.0,0.0,0.4025560655982369,0.0,0.0
11,23.145719916694453,71,0.29583333333333334,0.016334587914174234,0.29017386216107777,-0.11551268995238968,-0.6932028687385506,0.01637242668546326,0.0,0.0,0.3644219846710478,0.0,0.0
12,25.14031754641671,77,0.32083333333333336,0.014915572198760066,0.26122422127646017,-0.11316115348378185,-0.6753033023087804,0.01907500650129715,0.0,0.0,0.32638254739267064,0.0,0.0
13,27.01662861230611,85,0.3541666666666667,0.01377865910334761,0.23185125875178,-0.10762500690187331,-0.6571511095100776,0.02188131539112057,0.0,0.0,0.2892682202841161,0.0,0.0
14,28.73806497015748,90,0.375,0.012862050076119774,0.20213888699139643,-0.10065445577889008,-0.6386356491985197,0.024758801716815902,0.0,0.0,0.2533562439820092,0.0,0.0
15,30.33296981503981,96,0.4,0.012061450068221301,0.1720828881416453,-0.09362653257778923,-0.6185308903930894,0.027671308727038844,0.005433816775871123,0.0,0.2185004220113157,0.0,0.0
