step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.6441292956354965,13,0.05416666666666667,0.12683883037470728,0.45006946376768664,-0.057795954275323726,-0.8540758230568901,0.000375,0.0,0.0,0.4441287861316287,0.0,0.0
2,3.9075557999999604,18,0.075,0.08430373195957228,0.4398154586843886,-0.08087478706577242,-0.8435158001603581,0.0008332742429316555,0.0,0.0,0.45015903879648045,0.0,0.0
3,5.2450899265966555,21,0.0875,0.06701819032256165,0.4268606561679881,-0.1051150004931116,-0.8349131908637064,0.0014826135311384826,0.0,0.0,0.4687160029117475,0.0,0.0
4,6.715182597488093,26,0.10833333333333334,0.05497951721392412,0.4107636254899293,-0.13129421359104596,-0.825386097606906,0.002317806539261507,0.0,0.0,0.4893983103647349,0.0,0.0
5,8.155582080037155,30,0.125,0.04664754686818011,0.39428833813290554,-0.15672679127937178,-0.8157814602390255,0.003345122622364374,0.0,0.0,0.4985757065167259,0.0,0.0
6,9.531667558928104,33,0.1375,0.0404634912634957,0.3753212369062785,-0.18375755508552744,-0.8053106388993984,0.0045397820001349025,0.0,0.0,0.49486921048648536,0.0,0.0
7,10.819845690067837,36,0.15,0.035623572139569244,0.3540856432755957,-0.21097018146788427,-0.7937590994809581,0.0058729914674204315,0.0,0.0,0.4810177043864046,0.0,0.0
8,11.987586637021252,40,0.16666666666666666,0.03185413518266366,0.33095119188248406,-0.23698365062066926,-0.7819514342464514,0.007314413387566108,0.0,0.0,0.4606052289664868,0.0,0.0
9,13.02013723217701,42,0.175,0.028934514579328285,0.3063924296569536,-0.26031560756092653,-0.7703326676529881,0.008830644543250981,0.0,0.0,0.43668854855715306,0.0,0.0
10,13.933486015808553,47,0.19583333333333333,0.0265599994381072,0.27942100218379956,-0.28079571620806304,-0.758976626371045,0.010388855819959074,0.0,0.0,0.41149491842374475,0.0,0.0
11,14.72701478291277,52,0.21666666666666667,0.024595872202620526,0.25161128224213053,-0.29717397877360807,-0.7482091881086452,0.01196249886592727,0.0,0.0,0.3865662696851302,0.0,0.0
12,15.401109682001938,54,0.225,0.022991959538787736,0.22334312702890255,-0.3087368578112442,-0.7387396592345047,0.013527564251130686,0.0,0.0,0.3628647050404576,0.0,0.0
13,15.996435184158985,56,0.23333333333333334,0.021605376027539147,0.19404797283216582,-0.31617416314121505,-0.7300660083725218,0.01506251589139298,0.0,0.0,0.34090653195872145,0.0,0.0
