activity
3.846281426156033523e-01
3.821141973303935346e-01
3.759294977191306453e-01
4.231384720221659235e-01
3.531151195551280320e-01
3.785357559290822294e-01
4.074888925863978661e-01
2.469043709765795513e-01
3.819180349744406011e-01
3.713094371301918217e-01
2.815575476718969461e-01
3.780190975701543943e-01
2.658539258842365083e-01
4.106483863147515345e-01
3.689315044669069787e-01
1.485549214978351407e-01
3.899877813452581887e-01
3.141859544875949539e-01
2.927007579253034786e-01
2.986891693562451211e-01
1.460812494647225832e-02
4.008990106070748349e-01
4.029477182479631603e-01
6.269628206272187532e-02
2.820325200675908861e-01
1.208627495262728224e-01
3.618615524614204881e-01
3.313817994493634123e-01
0.000000000000000000e+00
3.863470204867714974e-01
3.865256214207194452e-01
1.455229290745151949e-01
2.486681299340593454e-01
5.461134465256170262e-04
3.707699031261387779e-01
3.903618310419710857e-01
0.000000000000000000e+00
3.246540502632997982e-01
2.603572243671452568e-01
2.212161360336658278e-01
1.867698437290852831e-01
0.000000000000000000e+00
3.468495398550540121e-01
3.935076402864093881e-01
5.489641760540963072e-04
1.820354271039376637e-01
7.838748900345027465e-04
2.706932335709688053e-01
2.793703982003026276e-01
0.000000000000000000e+00
3.374504308947731679e-01
3.291864248105135227e-01
9.051884613727075729e-03
3.586536667988245164e-02
0.000000000000000000e+00
2.882337352076431713e-01
4.034755215453850186e-01
0.000000000000000000e+00
2.482714027280452096e-01
1.089323319255394995e-01
6.066973781097936141e-02
5.596321070450895052e-02
0.000000000000000000e+00
3.467015657846503895e-01
4.010080448635678918e-01
0.000000000000000000e+00
5.948037844481792596e-02
0.000000000000000000e+00
1.518877228570585936e-01
3.017491402119735211e-01
0.000000000000000000e+00
3.376517664542942332e-01
2.707930671084182173e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.584676210035886657e-01
4.447444385301390635e-01
0.000000000000000000e+00
2.083847755910698818e-01
9.562856790547771130e-03
0.000000000000000000e+00
4.406483749628740954e-02
0.000000000000000000e+00
3.761064845751114216e-01
3.821304649629246875e-01
0.000000000000000000e+00
2.419820285461223019e-02
0.000000000000000000e+00
4.026544999583937801e-02
3.808559980448523175e-01
0.000000000000000000e+00
3.679325029534369351e-01
1.570237743587084844e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.952080132272493773e-01
4.490056485379581019e-01
0.000000000000000000e+00
2.098920492745317001e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.542536446414934370e-01
0.000000000000000000e+00
4.369641320865034761e-01
3.216401220519535809e-01
0.000000000000000000e+00
3.170859481780195777e-02
0.000000000000000000e+00
3.884774345840046050e-02
4.373851405269320591e-01
0.000000000000000000e+00
4.125709285283239991e-01
3.532706432961842807e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.863937809107841903e-01
4.186401920050155101e-01
0.000000000000000000e+00
2.409672320148707469e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.732070281868139161e-01
0.000000000000000000e+00
4.894422886984418630e-01
2.115138304390737911e-01
0.000000000000000000e+00
3.603172148233267646e-02
0.000000000000000000e+00
1.523134827333910979e-01
4.453013844041753266e-01
0.000000000000000000e+00
4.253228711403493345e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.152728019297540665e-03
0.000000000000000000e+00
4.587866025737233899e-01
3.554414201561156839e-01
0.000000000000000000e+00
2.133502025243972644e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.188074952259049022e-01
0.000000000000000000e+00
4.889335263096940554e-01
1.063166013820385364e-01
0.000000000000000000e+00
9.793955354590785575e-03
0.000000000000000000e+00
2.639827429663947345e-01
4.145796520465123147e-01
0.000000000000000000e+00
3.558404701875025888e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.890812065788450014e-02
0.000000000000000000e+00
4.357669114419140399e-01
2.792471943659461386e-01
0.000000000000000000e+00
8.645054252843734077e-02
0.000000000000000000e+00
8.744742401512236446e-03
3.533357548613503263e-01
0.000000000000000000e+00
3.794094163144789977e-01
6.695024275976074746e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.421802466313550117e-01
3.689381179341819084e-01
0.000000000000000000e+00
1.664917649990040605e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.458004321368332745e-01
0.000000000000000000e+00
2.576765033823039674e-01
2.323812585444794687e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.479190586948556443e-02
3.595485133379536236e-01
0.000000000000000000e+00
1.276423881869682975e-01
7.977200988427494976e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.168597806400358152e-02
3.233328974038655046e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.440000313314551472e-01
0.000000000000000000e+00
4.783937401391136213e-02
2.095310960905409914e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.788179873159462686e-03
3.171684177360435952e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.508504261597966190e-02
0.000000000000000000e+00
2.907836087011720499e-02
0.000000000000000000e+00
2.859788336081085965e-03
2.454016355792776327e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.938796622968004535e-01
0.000000000000000000e+00
0.000000000000000000e+00
5.400682470424202769e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.044609976184656008e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
