step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.706427498584466,15,0.0625,0.08763355067283059,0.09715401282763107,0.2712458864417028,0.9079489968897149,0.00032475952641916454,0.0,0.4915746436722512,0.0,0.27181181885800354,0.030483928513174545
2,7.37709327160058,30,0.125,0.053461027319155634,0.09382747073484281,0.2659980295600779,0.8814079632439642,0.0009872387297618355,0.0,0.5305486278180981,0.0,0.4376045862579353,0.08173510558021484
3,12.14505207958973,36,0.15,0.037021438041872565,0.0912741040016823,0.2594309650508308,0.8525440939779176,0.0022717198452107605,0.0,0.5965536995187529,0.0,0.5474659584462847,0.16313277921168745
4,17.67912290901222,48,0.2,0.02734525856406905,0.09156675339965922,0.2444051974682014,0.8185839362310838,0.004321745125612759,0.0,0.6136750802399765,0.0,0.5972796974427544,0.28387750457678507
5,23.23256384244465,60,0.25,0.021293023257488324,0.0916380331985634,0.22398287389108953,0.7818238677958768,0.007204406158491274,0.0,0.578310244038796,0.0,0.5912764413072987,0.41650064360766537
6,28.769400123522274,75,0.3125,0.017083746436784383,0.09589956837814562,0.19600654037445375,0.7387202853557235,0.010840071263100519,0.0,0.5173654988922854,0.0,0.5513719682826135,0.5150479758558985
7,34.141084393006665,86,0.35833333333333334,0.014119558040008133,0.10029678776877872,0.16629299952163895,0.6903338024165255,0.015150326659950893,0.0,0.45050165052524704,0.0,0.4952388144747189,0.5535838953530696
8,39.37213216963927,98,0.4083333333333333,0.011982876729472139,0.10598544592509294,0.13380937046518546,0.63710588813681,0.020036747317644554,0.0,0.3878739971617817,0.0,0.43434136194150774,0.5431552018585801
9,44.340831251397276,110,0.4583333333333333,0.01043193332095997,0.11144603337566315,0.10580842530865656,0.5785562705839071,0.02541534736768746,0.0,0.33184519436020876,0.0,0.37533824537705474,0.5048581017530228
10,48.87858990678354,126,0.525,0.009265220596577618,0.11523371697890292,0.08216682162676768,0.5160553722363639,0.031187718490555703,0.01095466843899043,0.2815973182269433,0.0,0.32117129660251725,0.45363634523520735
11,52.96833786831175,139,0.5791666666666667,0.00834396108525883,0.1147521522266186,0.06444966669877546,0.4492016002799644,0.03723368224902204,0.04010486987067744,0.23538680740332407,0.0,0.2716480124373848,0.39828072041842655
12,56.341820710392035,148,0.6166666666666667,0.007684460463665553,0.10976501225921882,0.05265673214878296,0.38152977106107333,0.0434418773744283,0.09837404451263838,0.19091330922827965,0.0,0.22493412280649727,0.3431819395728001
13,59.06849970640792,164,0.6833333333333333,0.007178083876046712,0.09892315665032607,0.04524598147872997,0.31137337665887405,0.049661781020183975,0.18145157469532427,0.14508946806925457,0.0,0.17839440083147193,0.28976429556031347
14,60.794422563829166,169,0.7041666666666667,0.006854881580721676,0.08383346470378396,0.04149696337973535,0.24083441455707869,0.05577094661311706,0.26236836364100413,0.09291279538187024,0.0,0.1278213390274761,0.23715153002446876
15,61.34350663246265,178,0.7416666666666667,0.006721692760501275,0.0652003519637196,0.038567736014295216,0.1674645140263556,0.06159280618252334,0.3486252018765543,0.025301219439137795,0.0,0.06583190414229612,0.18207995814636227
16,60.91416763175707,176,0.7333333333333333,0.006723432224697241,0.04383751524965567,0.03591713265652349,0.0923885861399435,0.06693543305785775,0.4276034241982409,0.0,0.0,0.007983891570557537,0.11699409648370446
