step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.1705060873604016,13,0.05416666666666667,0.10296628399442548,-0.3320560973914917,0.8652846890837663,-0.24691787606960763,0.00032475952641916454,0.4862846397262186,0.0,0.0,0.0,0.0
2,5.4259781157954805,21,0.0875,0.0715731840405796,-0.3422817587689218,0.8409865296372662,-0.2547106222877698,0.0008867534651573234,0.49549276138080023,0.0,0.0,0.0,0.0
3,7.740441430925549,26,0.10833333333333334,0.05590018044194657,-0.3588825924595706,0.8168126850308587,-0.2518796428290224,0.0018154490153532436,0.5385938034776391,0.0,0.0,0.0,0.0
4,9.976371644336467,28,0.11666666666666667,0.04600199404370352,-0.37604384351262626,0.7940795467829755,-0.24291808099239248,0.00308523688211646,0.5696505562273365,0.0,0.0,0.0,0.0
5,12.043554037600568,37,0.15416666666666667,0.03867682937691677,-0.3896530195046116,0.7719172920131538,-0.22690962306316795,0.004647282877217902,0.5727593351884667,0.0,0.0,0.0,0.0
6,13.957141366091435,41,0.17083333333333334,0.03283790204772344,-0.39818259213274343,0.7504659678728766,-0.20704014424146064,0.006440720971546217,0.5565347281821004,0.0,0.0,0.0,0.0
7,15.763662676202781,45,0.1875,0.028319305256475618,-0.4008583172990138,0.7301887131570463,-0.18506878217390252,0.008413612880533739,0.5298537476078331,0.0,0.0,0.0,0.0
8,17.60106496592419,51,0.2125,0.024697390807765403,-0.3975717217109315,0.709086886718391,-0.16217801357275372,0.010527938344268387,0.4981411685820854,0.0,0.0,0.0,0.0
9,19.5505555956848,57,0.2375,0.02168580751961833,-0.3918832606914972,0.6850060557743768,-0.13806543955682282,0.012775344190952335,0.4641471480241703,0.0,0.0,0.0,0.0
10,21.591845648531365,65,0.2708333333333333,0.01925502835544113,-0.3848928378426899,0.6584802391803544,-0.11222272420186856,0.015163538946048001,0.42949490601181656,0.0,0.0,0.0,0.0
11,23.771695041916384,71,0.29583333333333334,0.01721958771040175,-0.376813834506927,0.6270865032401908,-0.08499130860877491,0.017695656110542836,0.3952849497047361,0.0,0.0,0.0,0.0
12,26.093000223719077,79,0.32916666666666666,0.015460919970006076,-0.36591583184946364,0.5928107721420223,-0.054713508898839504,0.020383283319847876,0.3620603784268412,0.0,0.0,0.0,0.0
13,28.53289903452807,88,0.36666666666666664,0.013951861784951254,-0.3519084059503361,0.5571615075130153,-0.019572087625654495,0.02323739252981041,0.3300620945148242,0.0,0.0,0.0,0.0
14,30.984958398464666,94,0.39166666666666666,0.01275620049545404,-0.33388151883070405,0.5223813617678565,0.019387117110222694,0.02626357184580339,0.2993658012431986,0.0,0.0,0.004552879691104968,0.0
15,33.33278191684236,100,0.4166666666666667,0.011841716971125849,-0.3106133033967135,0.4891122320254909,0.06103581548021303,0.029446894360935172,0.2697370284306743,0.0055165172716013485,0.0,0.028233145160034313,0.0
16,35.48230485624279,108,0.45,0.011105593633002517,-0.28616570016144527,0.45547498976151557,0.10496684191880118,0.032752101534249595,0.240939003787945,0.03311192009242383,0.0,0.08114687700183253,0.0
17,37.21229239300144,111,0.4625,0.010567583218422421,-0.2617958621655602,0.42292234759938835,0.14892721978908638,0.03612982354137016,0.2126980796213498,0.07906390311953627,0.0,0.16553747122678744,0.0
18,38.51920166035829,118,0.49166666666666664,0.01016119472762805,-0.23712013267852408,0.38961056222584806,0.1927030301273699,0.03949414601092092,0.18465310555736666,0.15242113629990398,0.0,0.2580050091757744,0.0
19,39.400027197217796,127,0.5291666666666667,0.0098421400118355,-0.21430733517241166,0.35384917263881904,0.2362258083335186,0.04276708172114601,0.15599885032785232,0.23371643482108342,0.0,0.35013190851330317,0.0
20,39.844971733779666,130,0.5416666666666666,0.009614029725642112,-0.1921048915031676,0.31559567772420205,0.2792139181295882,0.04587787864850975,0.1252597061622008,0.33103824175300717,0.0,0.4253071497848733,0.0
21,39.856952959320715,131,0.5458333333333333,0.009501178328405066,-0.17143601825937782,0.27600030647979434,0.32023555252717073,0.04876102298374244,0.0900273789736016,0.41872487070193526,0.0,0.4713285895903082,0.0
22,39.730180328453926,136,0.5666666666666667,0.009373569438532316,-0.15431811653650884,0.23472112601111916,0.3578037068061925,0.05135809936524085,0.06827769864122213,0.4729761149359761,0.0,0.4863920821509289,0.001734519890697331
23,39.311275975940944,134,0.5583333333333333,0.009313917654796508,-0.13857795971734713,0.190493790704241,0.39520597926538986,0.053671698240301866,0.04728294257317477,0.49003853559774063,0.0,0.4778908220003389,0.029596948531917994
24,38.733469126111174,133,0.5541666666666667,0.009320077068451948,-0.12249746793001502,0.14653188780552073,0.4290731866697846,0.055675392661760616,0.02856545049574932,0.4817826149684108,0.0,0.45524904642638014,0.08021188413558643
25,38.21169202255686,131,0.5458333333333333,0.009291684648746279,-0.10630389874055848,0.10303194951556892,0.45712647908762755,0.057370378856730395,0.017760313292289363,0.4598822871661052,0.0,0.42558865953476543,0.156099777491392
26,37.5888032000942,132,0.55,0.009308279482374868,-0.08911622090994253,0.0581126751412903,0.4828731084650583,0.058798033225286775,0.005673772398235847,0.43080478830595337,0.0,0.3930319147686735,0.2494252114167678
27,36.92601538780973,126,0.525,0.009372932016279848,-0.07256986727324938,0.01553168845617024,0.5046839069634165,0.05996613050277576,0.0,0.3985346892970066,0.0,0.36017720593681507,0.34733975183944577
28,36.23972881896515,126,0.525,0.009469965019528497,-0.056210934578752106,-0.022855543031771945,0.521709636318364,0.060893145337712506,0.0,0.3654341080135852,0.0,0.32853804536098935,0.42389428430172493
29,35.503415747496064,127,0.5291666666666667,0.009589102029819132,-0.04010119472973849,-0.05882733413088401,0.5358303721639884,0.06159877995749722,0.0,0.33286551576498447,0.0,0.2990144604568958,0.46594186736754656
30,34.80093437774238,124,0.5166666666666667,0.00969603702996669,-0.024680308684199813,-0.09290672797800098,0.5461801076610613,0.06209579241440301,0.0,0.3016227492232187,0.0,0.2721527589396797,0.4772592833588943
31,34.03988966020329,123,0.5125,0.009862737139236074,-0.01145811342935988,-0.12450569983269874,0.5519191755321077,0.06241138836878941,0.0,0.2722676907264094,0.0,0.24831820782592767,0.46738786096304324
32,33.05647532024494,120,0.5,0.010145613389363147,0.0014364045448236932,-0.1464670135743688,0.5554067944710708,0.06255272884319858,0.0,0.24533185088144827,0.0,0.22793025341630307,0.44486329466461216
33,31.970101435273357,118,0.49166666666666664,0.010381693102697414,0.009289924909010637,-0.15869179700643493,0.5541313937949769,0.06249554508142465,0.0,0.22121286111584962,0.0,0.2113847435926853,0.4160656866660843
34,30.829486986476415,117,0.4875,0.010522448313229198,0.014742825560387878,-0.16155994428108725,0.5513463944054647,0.06224038459239594,0.0,0.20022723432011533,0.0,0.1990768291570117,0.3851161490656372
35,29.79409310119123,117,0.4875,0.010547786249750338,0.016969844207996836,-0.15693511577723282,0.5464442013571478,0.06179687494312068,0.0,0.18271159463465167,0.0,0.19138053188094084,0.35387976491287354
36,28.94640258321682,115,0.4791666666666667,0.010494813509623929,0.01617295853204997,-0.14525378006929873,0.5397531916186977,0.061203579905281975,0.0,0.16910992105745612,0.0,0.1886620995494595,0.3226570050908986
37,28.361616907711472,114,0.475,0.010380866906727548,0.012191141455964248,-0.1267657566847561,0.5308098397441479,0.06051067239910693,0.0,0.1600151099705075,0.0,0.1912249100810373,0.2907867212082169
38,28.03258042947152,116,0.48333333333333334,0.01025784296610947,0.0052383521697241045,-0.10064203146348337,0.5201548482478131,0.059777408329392136,0.0,0.156093304770508,0.0,0.19914461143033907,0.256812918014126
39,27.95891109231352,117,0.4875,0.010164339996957216,-0.003937820203283037,-0.06810315617483031,0.5073251435314706,0.059055776326978844,0.0,0.15798491145865037,0.0,0.2121218846084642,0.2183322115151664
40,28.12016243367087,116,0.48333333333333334,0.010135812234363079,-0.015649164112373798,-0.02965211094169128,0.4914944697110453,0.05839249452408974,0.0,0.16609387080639634,0.0,0.22934218128521897,0.17127517929282035
41,28.681656246638564,118,0.49166666666666664,0.010046780757855684,-0.028891025620406904,0.013482086015501549,0.47483205151599017,0.057825775527994054,0.0,0.180484479758207,0.0,0.24946376282673868,0.13061143362048463
42,29.504274626583378,118,0.49166666666666664,0.009932134922407668,-0.04359656355319767,0.058416514062481995,0.4576327280738573,0.05742100852143938,0.0,0.20289319911330106,0.0,0.270041384058806,0.0881488082451567
43,30.557259446140687,118,0.49166666666666664,0.009755400152310401,-0.059534400641262246,0.10376325362904032,0.43847009649996793,0.05721095916177983,0.00983269500228594,0.2320987145380676,0.0,0.2895162747035861,0.055533487010803295
44,31.781761499883302,123,0.5125,0.00951132659196697,-0.07795135634905542,0.14879650212585424,0.4157363802512013,0.05721934939175323,0.03440942402141551,0.2633446463388088,0.0,0.3058232951769709,0.01948651360743546
45,32.97912757462288,121,0.5041666666666667,0.009309889338919235,-0.09735992392662321,0.19147117601384178,0.39118429683254263,0.05745649473380601,0.07433880245755964,0.2917575602319678,0.0,0.3172564400800187,0.0
46,34.09652257926366,125,0.5208333333333334,0.009159115953874773,-0.11738700760717433,0.23088679531788056,0.3661698464084371,0.05789443168066721,0.13973589214901996,0.31403523457753363,0.0,0.32295959275088665,0.0
47,34.94386361433585,127,0.5291666666666667,0.009106952587615704,-0.1369162611041059,0.26744536562103155,0.34129355679263695,0.05849808649621243,0.2154043219290044,0.32817803345399726,0.0,0.3226470941735794,0.0
48,35.51819789489212,129,0.5375,0.009094486635944634,-0.15480811702062483,0.29876920569261,0.31815606412387376,0.05920025227427916,0.2908002543387893,0.33430758583457215,0.0,0.3167863458576226,0.01290535023784319
49,35.76509439146366,128,0.5333333333333333,0.009122172116156709,-0.17122882707633683,0.32505928246587795,0.29784443141372174,0.059939889152143516,0.37174893647491847,0.3331720150246608,0.0,0.3059181298414019,0.03817972831762317
50,35.855839188048606,128,0.5333333333333333,0.009134236133144544,-0.18346547994338588,0.3411424572031967,0.2825218280181719,0.060651855435328604,0.44262516296225635,0.32556883871529796,0.0,0.2904839608660188,0.06688455870168179
51,35.8177168175886,130,0.5416666666666666,0.009142906813385268,-0.19318071536179066,0.3470779260878616,0.2710853043096478,0.06130963973955485,0.4879722765021799,0.3116283422330161,0.0,0.27026614976232033,0.10683171270688249
52,35.616802007850985,134,0.5583333333333333,0.009187663269740947,-0.20090007367545987,0.34461465295030336,0.26180811822989486,0.06189449766889723,0.5053319289109428,0.29102987475823044,0.0,0.24507303585644613,0.15408783100801057
53,35.19833362172733,134,0.5583333333333333,0.009311854034252408,-0.20571558933202527,0.3326096023323573,0.2553298154146611,0.06238319827847957,0.502368343985847,0.26345632804906033,0.0,0.21396810269384292,0.210192089324437
54,34.51750628622046,133,0.5541666666666667,0.009531290493403075,-0.20922163803314742,0.3100126159182291,0.24958719094817272,0.06274456600470549,0.48802822914700483,0.22734254126184672,0.0,0.17463883691434268,0.28623579155433154
55,33.47120175268335,132,0.55,0.009913087923991301,-0.21172671895833403,0.2797059861925764,0.24226801365359263,0.06294214183290128,0.4687955042651759,0.1789920072275635,0.0,0.12233301381084045,0.3647828410944458
56,32.34331205900935,121,0.5041666666666667,0.010360779705560139,-0.21200901506276315,0.24663485692464573,0.23616482244543707,0.06292377797823928,0.4487121599258213,0.12716805288877467,0.0,0.06997530213420057,0.42565878715784267
57,31.381828192691216,118,0.49166666666666664,0.010737238747053143,-0.20974310404277696,0.20998309981268226,0.23117306893127573,0.06269577119147961,0.4292363742743019,0.07638431405581063,0.0,0.039352131734527264,0.4599933606738008
58,30.736381151238056,117,0.4875,0.010932742899442446,-0.20788333222747407,0.16544715929108583,0.22721995036356837,0.06231028685846125,0.4112717897440589,0.0476864093669959,0.0,0.017860637532092855,0.47023950552346266
59,30.1241766603058,108,0.45,0.011196354911805548,-0.20665747460368084,0.11722727149736785,0.22372523471390796,0.061842329638472256,0.39469544821447533,0.01659375806383918,0.0,0.0,0.4617904484869471
60,29.65851709449396,107,0.44583333333333336,0.011480410960535592,-0.2021025374891013,0.0681380344947287,0.21840792320714014,0.06130637979843237,0.3798996664172232,0.0,0.0,0.0,0.4386513606799189
61,29.255827964951457,107,0.44583333333333336,0.01176766121204894,-0.19936738546445115,0.018110798404617642,0.2094812820087773,0.06073671377380676,0.36655238980520505,0.0,0.0,0.0,0.40402946001830087
62,28.79952065699661,105,0.4375,0.012070750880584673,-0.199323472068074,-0.02735662613661995,0.19656685840974247,0.06014851013985448,0.35430358129633754,0.0,0.0,0.0,0.35963902221443783
63,28.045391164794612,102,0.425,0.012519327482940157,-0.20008936473036879,-0.06444365216036523,0.1788446532864286,0.05953356924905589,0.34301732515913347,0.0,0.0,0.0,0.3058106043430839
64,27.187906109314426,98,0.4083333333333333,0.012923194345102529,-0.20610552981165736,-0.09556001800141796,0.15500069284062365,0.0588387231675493,0.33287754967979866,0.0,0.0,0.0,0.24793352699558863
65,26.262095841091103,97,0.4041666666666667,0.01324111953270556,-0.21091532762341253,-0.1184905263959488,0.12939338585491855,0.05805258324629082,0.3240306492506013,0.0,0.0,0.0,0.20467787107598953
66,25.230106830193293,96,0.4,0.013544730815246065,-0.2147352978010714,-0.1314205768197844,0.10224679780730202,0.05717146789186633,0.31650249948992326,0.0,0.0,0.0,0.15540220580011083
67,24.085326892416603,91,0.37916666666666665,0.013895080888989612,-0.22068854770822097,-0.13536716136420418,0.07233982423536665,0.05618496613334094,0.3098894012466265,0.0,0.0,0.0,0.1096128288969602
68,23.030249646988377,89,0.37083333333333335,0.01409891469944492,-0.22926743123341015,-0.13315128996569778,0.04287426421423458,0.05508246831233496,0.3041082386655812,0.0,0.0,0.0,0.07538671996890586
69,22.07975575344326,89,0.37083333333333335,0.014146699846302423,-0.2387784348614786,-0.1247832933905501,0.013070786330586176,0.053892393289911786,0.2993872637960047,0.0,0.0,0.0,0.040690574700819646
70,21.138878973305168,88,0.36666666666666664,0.014214788420230285,-0.2500928715086769,-0.10974339047655704,-0.0210062754287758,0.05264310816469121,0.2959016312402199,0.0,0.0,0.0,0.006785873381863925
71,20.379384378045337,87,0.3625,0.01412546471554933,-0.26301283288717786,-0.09050485717289179,-0.05387225412282004,0.05134233715571681,0.2938943729696819,0.0,0.0,0.0,0.0
72,19.771447293094138,90,0.375,0.013919653368132522,-0.2753589214228337,-0.06599326803747825,-0.08616210920969089,0.05002923801102863,0.2934949049289608,0.0,0.0,0.0,0.0
73,19.270492723746415,89,0.37083333333333335,0.013734349711637296,-0.2869688595487298,-0.034182621634667544,-0.12041906486655653,0.04873346057738092,0.29497144980206724,0.0,0.0,0.0,0.0
74,18.906675769079108,86,0.35833333333333334,0.013605924309409214,-0.2980442286150017,0.005800349734036716,-0.1552762066756642,0.04747333190534529,0.29849443817218607,0.0,0.0,0.0,0.0
75,18.84899424305331,93,0.3875,0.013356957026767325,-0.2991054522818078,0.05097653159952451,-0.18313880584397962,0.046271000421513095,0.30398474396509134,0.0,0.0,0.0,0.0
76,18.94848971979812,93,0.3875,0.013308270471722788,-0.2976643916329076,0.10621624060826065,-0.20753484918022128,0.04517808679993428,0.31107204247183806,0.0,0.0,0.0,0.0
77,19.4347359006207,92,0.38333333333333336,0.01320768154844891,-0.28565156686474674,0.1616532613944362,-0.2176938828101188,0.044213119942403,0.3192310416618443,0.0,0.0,0.0,0.0
78,20.341335127054244,92,0.38333333333333336,0.013021062032451347,-0.26890332386256277,0.21449649462852682,-0.2140615482333446,0.043435820929529086,0.32758623268272236,0.0,0.0,0.0,0.0
79,21.756515420236557,97,0.4041666666666667,0.012652477912430177,-0.24600921349590327,0.2579333027099757,-0.19568504878691673,0.04290623917289884,0.33474637074879654,0.0,0.0,0.0,0.0
80,23.725303390594682,101,0.42083333333333334,0.012074157527251446,-0.22249441618730884,0.29087027844056357,-0.16280818970049288,0.04269496189690332,0.3390429860710835,0.0,0.0,0.0,0.0
81,26.208422062225758,106,0.44166666666666665,0.011393312474487015,-0.20088518181747655,0.30949628813704855,-0.11963356308249917,0.04287396009294949,0.3384736764866039,0.0,0.0,0.0,0.0
82,28.894292574863464,111,0.4625,0.01086566817581852,-0.18089414542048157,0.32234360961191766,-0.07060544517734343,0.04350064322032187,0.3317505098629539,0.0,0.0,0.006316759439073973,0.0
83,31.53951187806044,115,0.4791666666666667,0.010505747826661159,-0.16104980757122897,0.32902400655207914,-0.01861935097535447,0.04456825875607658,0.3189936198346894,0.006189276893990713,0.0,0.02986248756711077,0.0
84,33.860369765668615,119,0.49583333333333335,0.01027793275336144,-0.141567889481463,0.32953693562731695,0.03359197447537085,0.046025091357605255,0.3016782309337707,0.03243059070337386,0.0,0.07978956173939215,0.0
85,35.692473682548965,120,0.5,0.010135222846906456,-0.12403304034898692,0.32491351202529234,0.08655766747204613,0.0477714015529076,0.28201388215695716,0.07597283042642196,0.0,0.15999988257626552,0.0
86,37.14436604827738,123,0.5125,0.00999176022375256,-0.11029732812670777,0.31444471063352974,0.13988928921584545,0.04968660021309477,0.26190597558521594,0.1466511236971387,0.0,0.24974969814138426,0.0
87,38.34595610865491,122,0.5083333333333333,0.009836919397304583,-0.1037802369227704,0.2990261788877607,0.18944621704512898,0.051682508825837296,0.24225195686202414,0.22662578484877485,0.0,0.34184380525409225,0.0
88,39.356094875369365,125,0.5208333333333334,0.00966874382756503,-0.10321098991744386,0.28010340978965953,0.23509149732874834,0.053704124713626365,0.22218127063923154,0.3224239994799413,0.0,0.41863658497170186,0.0
89,40.199327435771735,129,0.5375,0.009464969617257929,-0.10831604610600783,0.2560665305738554,0.27447860051970135,0.055712980031395486,0.20149171257893084,0.4108656170815597,0.0,0.4667611099433086,0.0
90,40.63514591265734,129,0.5375,0.009329625049638454,-0.11565010445615771,0.2288344089530915,0.31008724831996437,0.05767905592246314,0.18027865156199896,0.467296186824061,0.0,0.48340250760777004,0.0016268589638168101
91,40.74816483616875,132,0.55,0.009217184568310645,-0.12360653885002983,0.19713774786127425,0.3413878986343984,0.05953024018884008,0.15811133012469983,0.48621341478138963,0.0,0.4760396790316822,0.026923757401764725
92,40.4115216347955,132,0.55,0.009182875101766765,-0.12922770291706107,0.16416051998512907,0.3704795148144459,0.061217497076737716,0.13401455468620052,0.47857267586236735,0.0,0.4542345097736473,0.06650761068167345
93,39.78601710869654,137,0.5708333333333333,0.009165539875680884,-0.1296584537591592,0.13007686555347148,0.3968499676540706,0.0626729076755881,0.1064990110381502,0.45679316368657513,0.0,0.42522786489833825,0.12340112077680046
94,38.820613839266805,142,0.5916666666666667,0.009216801025598718,-0.12653771116567072,0.09439207807524669,0.422495818782935,0.06386549511590989,0.07254874630126674,0.42803597300748475,0.0,0.39341528722072566,0.18961194375846377
95,37.58625137978943,135,0.5625,0.009376276586194573,-0.120634094126054,0.05404723172041471,0.45014263391869136,0.06475781069918143,0.02653527161839501,0.39631319511082735,0.0,0.3614067713268492,0.28060446594054783
96,36.50682805062082,130,0.5416666666666666,0.009503504768582388,-0.11236359282478914,0.013349731698523224,0.47206012298535527,0.0653294517629738,0.0,0.36394418986600874,0.0,0.3306015819378043,0.3726426656871827
97,35.61131217017543,129,0.5375,0.009575474925628312,-0.10376891456779506,-0.023393947696863284,0.48903950882828706,0.06564153684616783,0.0,0.3321666009677411,0.0,0.3017663021614054,0.43902974653849325
98,34.67176152604182,125,0.5208333333333334,0.009710137843265198,-0.0938979306110416,-0.060257529496169276,0.5047937550643778,0.06575450419345893,0.0,0.3018969704561761,0.0,0.27552048704688037,0.4703241265522916
99,33.83298355503895,123,0.5125,0.009861619968979503,-0.08261058191534455,-0.09511368923869264,0.5177347983088668,0.06568000906024589,0.0,0.2738711748638861,0.0,0.2523607663367895,0.4739052879951799
100,32.967296139650074,121,0.5041666666666667,0.01011260386980144,-0.06933317103035139,-0.13033345054484521,0.5288879605796214,0.0654556925707911,0.0,0.24843022456936661,0.0,0.232768273635273,0.45992072000141476
101,32.106161280170134,117,0.4875,0.010446329986968176,-0.0563748291223742,-0.16123508976873677,0.5365319637075207,0.06509149133989639,0.0,0.22619243728915736,0.0,0.21738287372000997,0.4354460028877716
