step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,4.788809871621021,18,0.075,0.07831820684460253,0.44698576415040603,-0.030405125219430902,-0.8370585788455245,0.000375,0.0,0.0,0.5510403667128159,0.0,0.0
2,9.518134359601826,31,0.12916666666666668,0.048383914070634554,0.43837698891321664,-0.027358988112980105,-0.8089281495633254,0.0012354018509289416,0.0,0.0,0.6410101625190227,0.0,0.0
3,15.228314058660876,42,0.175,0.032700741540326546,0.42272135755365103,-0.02525353097514114,-0.7758782254127619,0.0028965118582613895,0.0,0.0,0.6623646805709982,0.0,0.0
4,21.60580836363272,58,0.24166666666666667,0.023446701324394793,0.40481661350655934,-0.02321311798304934,-0.7331634343357258,0.005462169558434165,0.0,0.0,0.6273094090608937,0.0,0.0
5,28.213778456296545,70,0.2916666666666667,0.017845884862776898,0.3811274616632443,-0.026074231598694136,-0.6850600042189376,0.008967041670771884,0.0,0.0,0.5574172694414397,0.0,0.0
6,34.718163262586145,82,0.3416666666666667,0.014360595439101308,0.35520752467784583,-0.03644695882725417,-0.6312307176296988,0.013360420964250297,0.0,0.0,0.47662083156008034,0.0,0.0
7,40.206406925473324,89,0.37083333333333335,0.012323600026573489,0.3234559639741279,-0.05505365817365323,-0.5810200474091775,0.018534034479560167,0.0,0.0,0.3991317095070715,0.0,0.0
8,44.290663733735585,101,0.42083333333333334,0.011035663034176028,0.286525010804369,-0.08291717838002373,-0.5350968553182072,0.024219332330130402,0.0,0.0,0.330697325670464,0.0,0.0
9,46.93614241279523,110,0.4583333333333333,0.010172261788530668,0.24693942851926617,-0.11566156889237986,-0.49296996567641027,0.030101898547192786,0.0,0.0,0.2706981399945653,0.0,0.0
10,48.04939867929684,117,0.4875,0.009658660757656359,0.20810304834995988,-0.14523167268742473,-0.4564020055425716,0.03589223539487261,0.0007181466665944837,0.0,0.21585465327001271,0.0,0.0
11,47.78442196741254,124,0.5166666666666667,0.009374319318127702,0.1714345185925676,-0.1652682389387015,-0.4253624135917757,0.041312274107753504,0.00867355431407696,0.0,0.1618256151484446,0.0,0.0
12,46.36141023251563,128,0.5333333333333333,0.00926854114335108,0.13718789568480083,-0.17558030384876072,-0.3978386270175162,0.046140625815868,0.020639702992657136,0.0,0.10236578098571195,0.0,0.0
13,44.000949390013524,129,0.5375,0.00936462913227951,0.10263518838767852,-0.178778500809289,-0.37015321029650944,0.05021932765287789,0.03368052260674835,0.0,0.026351253150816104,0.0,0.0
14,41.16976409319085,124,0.5166666666666667,0.009639403664779035,0.06773028438066195,-0.1771103472467762,-0.3417809676161647,0.05344757289821763,0.04616597184508717,0.0,0.0,0.0,0.0
15,38.40399486363022,121,0.5041666666666667,0.00994225510705091,0.03465734281550244,-0.17214233509568505,-0.3146992996785348,0.05582214637586916,0.057742479705547946,0.0,0.0,0.0,0.0
16,35.55938860672646,114,0.475,0.010354847831235258,0.00025920005221711525,-0.16416043573833358,-0.287401589151577,0.05744068077521291,0.0685469723264172,0.0,0.0,0.0,0.0
17,32.87494653100735,112,0.4666666666666667,0.010759573885805254,-0.03188949650901617,-0.15372743202857775,-0.2614314747567503,0.058363998061452836,0.08357292958744213,0.0,0.0,0.0,0.0
