step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,4.635029753789229,18,0.075,0.07965647061029867,0.4454419734842592,-0.030695367448561234,-0.8387554983558597,0.000375,0.0,0.0,0.5410613789343435,0.0,0.0
2,9.161477503063423,30,0.125,0.04933752801359876,0.436608198255033,-0.02764478321116735,-0.8116281517406788,0.0012065680788354803,0.0,0.0,0.6289260614726297,0.0,0.0
3,14.723439008380495,42,0.175,0.033341520538500556,0.42085479018160826,-0.025918566954416848,-0.7793871484199969,0.002803688302776324,0.0,0.0,0.6563237063889977,0.0,0.0
4,20.96406297255353,57,0.2375,0.023973987127838207,0.40430183952893345,-0.024576834611792817,-0.7376574482948564,0.0052839642865700346,0.0,0.0,0.6272448528407453,0.0,0.0
5,27.422102435209034,68,0.2833333333333333,0.01829549058676599,0.38128996637515844,-0.028663667154765315,-0.6912699690823588,0.008686329665266819,0.0,0.0,0.5611216720235673,0.0,0.0
6,33.78199210712472,80,0.3333333333333333,0.014725624226931302,0.35651924495125004,-0.03912918471036156,-0.6389882695431546,0.01295934090534183,0.0,0.0,0.48221018794975246,0.0,0.0
7,39.29737403549087,90,0.375,0.012565176744023113,0.32543327764659585,-0.0563205967318304,-0.5893244609586292,0.01799753033489353,0.0,0.0,0.40538536667046077,0.0,0.0
8,43.4500009006761,100,0.4166666666666667,0.0112300013440477,0.29028355177511367,-0.08193139808246472,-0.5437055390415886,0.023566034933058717,0.0,0.0,0.336941380881276,0.0,0.0
9,46.16766049132464,110,0.4583333333333333,0.0103455920850835,0.25248627003840496,-0.11175601559567991,-0.5024047239050026,0.029356306608629614,0.0,0.0,0.27682983938982836,0.0,0.0
10,47.32730801865415,113,0.4708333333333333,0.009831642777407019,0.21657115279762396,-0.13876033338507884,-0.4666892986622637,0.035077112289890015,0.000700538311494923,0.0,0.22208928801650563,0.0,0.0
11,47.20036964625595,121,0.5041666666666667,0.009508277193481017,0.18115584063178364,-0.1575939033758431,-0.4364089550067449,0.04044327131439867,0.010190668159921382,0.0,0.16869700532385065,0.0,0.0
12,46.01137373024457,126,0.525,0.009336843710851622,0.14730562589336407,-0.16800735789030743,-0.4093994488733998,0.0452490134916318,0.025111425930199823,0.0,0.11090760717002705,0.0,0.0
13,43.990960717312475,131,0.5458333333333333,0.009342796460509385,0.11260312360611391,-0.17178309246897247,-0.3822695820190335,0.049351244716889474,0.04145550231872244,0.0,0.038883799068687074,0.0,0.0
14,41.428905693238704,126,0.525,0.009549032088108964,0.07634874755289504,-0.17093094018212376,-0.35387099953002665,0.05266442537969662,0.05683858982714077,0.0,0.0,0.0,0.0
15,38.89305596275116,119,0.49583333333333335,0.009796797129921177,0.04148457718503047,-0.16538843803507183,-0.32699871123590263,0.05516590265920921,0.07044892398954387,0.0,0.0,0.0,0.0
16,36.27675186718815,115,0.4791666666666667,0.010137767606955984,0.006130832460697259,-0.1567226260962073,-0.30009437379420745,0.056941760386304135,0.08466442185662763,0.0,0.0,0.0,0.0
17,33.7216202362934,112,0.4666666666666667,0.010526225772846903,-0.028195086705727495,-0.14540216757919122,-0.27376790162973236,0.05804947532277151,0.10407983996481461,0.0,0.0,0.0,0.0
18,31.103728227113514,112,0.4666666666666667,0.01103780169136195,-0.06170324882531605,-0.13080334225461002,-0.24515300174810967,0.05856733158479936,0.1288527632059131,0.0,0.0,0.0,0.0
19,28.52132089877662,106,0.44166666666666665,0.011683645811645889,-0.10012127529055559,-0.11229083607195146,-0.21743994087097773,0.05854254746890321,0.1578524167020283,0.0,0.0,0.0,0.0
20,26.26410463433069,97,0.4041666666666667,0.012222942165953123,-0.13616622429986255,-0.09196166961791001,-0.19197572952403738,0.05803604039053351,0.18825136422305636,0.0,0.0,0.0,0.0
21,24.13401636006427,99,0.4125,0.012819898252926164,-0.1718696020080192,-0.06738012077280917,-0.16583976816651463,0.057156955970417166,0.21726011346073748,0.0,0.0,0.0,0.0
22,22.13735101472806,93,0.3875,0.013619162168906926,-0.20694744871364446,-0.04048588434867694,-0.13572584522777084,0.0559663884408875,0.24303056435378215,0.0,0.0,0.0,0.0
23,20.694935237164742,89,0.37083333333333335,0.014178727650238171,-0.23451568982942603,-0.0020325559351622316,-0.10649331385629081,0.05452050291206025,0.2716530361400875,0.0,0.0,0.0,0.0
24,19.78431322490915,91,0.37916666666666665,0.01450763502844383,-0.24455960471493965,0.04318162593517365,-0.0722275528239715,0.05294875297782262,0.30204342473564805,0.0,0.0,0.0,0.0
25,19.38050077024177,91,0.37916666666666665,0.014756677417322468,-0.24077873148120263,0.09107350991186078,-0.03323762571310904,0.05136343640971083,0.3323485822963877,0.0,0.0,0.0,0.0
26,19.563982617997244,86,0.35833333333333334,0.014945985798693356,-0.2208540381868237,0.13449924188289494,0.010954274012181398,0.049860936663160084,0.36085464025078157,0.0,0.0,0.0,0.0
27,20.648796774999894,83,0.3458333333333333,0.014602653594406226,-0.18722838004909018,0.15778491556926363,0.05470760167495201,0.04854308973771856,0.38561028326536867,0.0,0.0,0.0,0.0
28,22.551461549544484,86,0.35833333333333334,0.013818770945531998,-0.1507815121936097,0.15949326180390896,0.09578065033183973,0.047560430159259176,0.4053104697429575,0.0,0.0,0.0,0.003168832688975021
29,24.95096503992827,92,0.38333333333333336,0.012948717162062234,-0.1191305850871669,0.15212322034082265,0.13364473408566277,0.047032786183872854,0.4190144059194065,0.0,0.0,0.004711813623635034,0.012729413344595228
30,27.599538562337226,98,0.4083333333333333,0.01217534647302533,-0.09396439964199911,0.14342522327511112,0.16765083931552702,0.04700781351047212,0.4265569676904019,0.0,0.0,0.014088592685540923,0.02812086666965249
31,30.30019486887031,100,0.4166666666666667,0.011544704685557499,-0.0763571620659108,0.13529930407586235,0.19630825936457522,0.04748194563986314,0.42850180502211527,0.0,0.0,0.026499192381282913,0.04832336668675148
32,32.91784428565819,102,0.425,0.011015358571221151,-0.06593249782077383,0.1293074485581577,0.21940585630119072,0.048415037613790006,0.4259567678244382,0.0,0.0,0.03949150240959065,0.07634333465467576
33,35.28948534011427,109,0.45416666666666666,0.010556157908390306,-0.06120162923247738,0.1262954079459222,0.23879252014683297,0.04974562965597192,0.41986304246164236,0.0,0.0,0.05472648533439017,0.11277962534939115
