step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.000754073701095,14,0.058333333333333334,0.10634074017256397,0.11182710691234411,0.2366544775530391,0.9236057886121595,0.00032475952641916454,0.0,0.47223572424795135,0.0,0.2549042833210656,0.023772073903911096
2,5.2059765742966295,21,0.0875,0.06923481063319913,0.11789898051804096,0.20814744815690017,0.9112450032144545,0.0008549249625962034,0.0,0.47319803069870353,0.0,0.3779650742060219,0.061423199508030366
3,7.853839196926491,28,0.11666666666666667,0.05082658113994565,0.12228038159582313,0.18308579058013633,0.8959468413702715,0.001745553074017201,0.0,0.5171182573070506,0.0,0.4459812315183628,0.11498005570178298
4,10.897511408983885,35,0.14583333333333334,0.03909282365641439,0.13144258820366386,0.15961244512720385,0.8757478417099536,0.0030435926160391983,0.0,0.5482173484280612,0.0,0.48811055933599656,0.1917792363915367
5,14.15920749260438,42,0.175,0.03081179602844947,0.13880248923138697,0.1389732728101845,0.8504892438719006,0.004782516743619756,0.0,0.5466135027700129,0.0,0.5082431655481712,0.28797068685863264
6,17.732751790008017,56,0.23333333333333334,0.02447605109436741,0.14887429758760173,0.12121478898229392,0.8173784528924276,0.006959116474121104,0.0,0.5215863152620466,0.0,0.5078965169446321,0.3856471413010354
7,21.595470125686916,64,0.26666666666666666,0.01989318874461159,0.15640542774917626,0.10348332082805173,0.7800327033728103,0.009588095787335495,0.0,0.4840289287834561,0.0,0.49059017202253535,0.4625177149222763
8,25.71423519833817,74,0.30833333333333335,0.01666914488527719,0.1575186261895217,0.0860168559649625,0.739763912816618,0.012678436857168242,0.0,0.4415516119002058,0.0,0.4619173207596879,0.5034889822753745
9,29.98918679188977,83,0.3458333333333333,0.01432803414020993,0.14933486166923096,0.06694920591986843,0.6980855265215679,0.016232012271139826,0.0,0.39821006446359314,0.0,0.427282421808885,0.5090945883874116
10,34.186107580044826,93,0.3875,0.012637301030580764,0.13065595286747894,0.04963787480091824,0.6563099776039553,0.020231783567505175,0.0,0.35615787134178367,0.0,0.3909769196508694,0.48868298772286456
11,37.866497115816436,98,0.4083333333333333,0.011502878460564218,0.10558521999878549,0.04017310011483318,0.6156043776698845,0.02461850038201306,0.0,0.31638722523422597,0.0,0.35539172739498115,0.45191718596890085
