step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.737375605136793,18,0.075,0.0891447957689859,0.44832509326272413,-0.03065639427708622,-0.8419360356786065,0.000375,0.0,0.0,0.48771415234143767,0.0,0.0
2,6.915051975724026,23,0.09583333333333334,0.05641483372164153,0.44238955644342254,-0.03067269282946408,-0.8199090264867457,0.0010382579259631487,0.0,0.0,0.5509499971889356,0.0,0.0
3,11.033332558466316,34,0.14166666666666666,0.03977339346742671,0.4314781962161827,-0.03390175733699589,-0.794261492203928,0.002231004378815089,0.0,0.0,0.6047442095129798,0.0,0.0
4,15.728289958614067,45,0.1875,0.02986288361930184,0.42116971738875897,-0.037801174694914993,-0.7644274769448014,0.004076653795646015,0.0,0.0,0.6189702237570522,0.0,0.0
5,20.677445822545312,57,0.2375,0.023155569821167482,0.405354734402076,-0.046961076860194406,-0.7302861884568836,0.00661804278332155,0.0,0.0,0.5908393373586583,0.0,0.0
6,25.499485836980966,63,0.2625,0.018837767309641,0.3857571627290156,-0.057461876731192955,-0.695081198632355,0.00983325959671664,0.0,0.0,0.5384342820816923,0.0,0.0
7,30.04182753146751,76,0.31666666666666665,0.015903074631251304,0.36438524296683167,-0.06793847951295628,-0.6576781673080185,0.013631087231478907,0.0,0.0,0.47752320704284457,0.0,0.0
8,34.00774058794638,83,0.3458333333333333,0.01387617330954285,0.33945315995391423,-0.07723872903336833,-0.6219616231442707,0.017900821170481175,0.0,0.0,0.41743261579374286,0.0,0.0
9,37.1223313108609,93,0.3875,0.012515640746661257,0.3134658579521296,-0.08295207330306449,-0.5895426631549606,0.022487190413673006,0.0,0.0,0.36249489040805366,0.0,0.0
10,39.41132018063627,100,0.4166666666666667,0.01150707850725577,0.28903951039656084,-0.08804393412801907,-0.5582241828313828,0.027198908493092123,0.0,0.0,0.31371411325707493,0.0,0.0
11,41.013957447887044,108,0.45,0.010669456910861302,0.26489293423442495,-0.09197291785197052,-0.5278509317930768,0.03186864017765221,0.008499222389588746,0.0,0.27030675054312436,0.0,0.0
12,42.083383529799235,116,0.48333333333333334,0.009964192045560934,0.2405883546171002,-0.09376552542027722,-0.49839917226109426,0.03637189318136581,0.03020244915523333,0.0,0.2308368927180915,0.0,0.0
13,42.70570154766233,120,0.5,0.009400114890539352,0.21549420746067188,-0.09469392281800916,-0.47033323401612465,0.04062533827506658,0.059897342976542846,0.0,0.19357451886482654,0.0,0.0
14,43.11052468249032,130,0.5416666666666666,0.008906599100011679,0.18866558496169186,-0.09435469099965378,-0.4414804120554542,0.04457012348774662,0.09684528094454507,0.0,0.15644132305976804,0.0,0.0
15,43.28384212654538,136,0.5666666666666667,0.008513554277245164,0.16003176840393393,-0.09205400200453555,-0.41199540739924506,0.048196334516938895,0.13956308313515026,0.0,0.11649081075981706,0.0,0.0
16,43.18554622975148,139,0.5791666666666667,0.008254099606177935,0.12977918228213475,-0.08732932516973999,-0.3809404864655086,0.05149242146397226,0.18330826291764893,0.0,0.0690616778377267,0.0,0.0
17,42.78556339586298,146,0.6083333333333333,0.008138816570989638,0.09722671668928631,-0.08020267107680408,-0.3462306792478626,0.054440469235653446,0.22346272677834697,0.0,0.011984115861062756,0.0,0.0
18,42.2706002473452,142,0.5916666666666667,0.008105558552047903,0.06599169923841247,-0.07070512731737635,-0.30934346411934144,0.0570187154488124,0.2609782987641694,0.0,0.0,0.0,0.0
19,41.742048789639114,146,0.6083333333333333,0.008100454344322163,0.03690182413364276,-0.05848162244453018,-0.27086716120678694,0.05924258145030839,0.2943347252932782,0.0,0.0,0.0,0.0
20,41.14253112966945,144,0.6,0.008137736442448341,0.010752255715580403,-0.04477586252101232,-0.22906294825837248,0.06114495745333489,0.3222584569677566,0.0,0.0,0.0,0.0
21,40.58285175885054,140,0.5833333333333334,0.008193116333930144,-0.01094665779106473,-0.028265140717006417,-0.18537701648889,0.06274468629481442,0.34529041455395887,0.0,0.0,0.0,0.0
22,40.1748288878804,143,0.5958333333333333,0.008244341075480926,-0.02804729458170397,-0.008672068141872075,-0.13867416701868743,0.06407950237011746,0.36370702899196306,0.0,0.0,0.0,0.0
23,39.75724498565154,141,0.5875,0.008399858107617115,-0.042020459495944566,0.014731334807821355,-0.08674311538040963,0.06520433254958329,0.37782543316961004,0.0,0.0,0.0,0.0
24,39.86354620321536,135,0.5625,0.008467024170959122,-0.049949177437188914,0.03924989020932695,-0.03777179076382394,0.06613838272943462,0.38913511156073066,0.0,0.0,4.776422863072421e-07,0.0
25,40.233014003225136,138,0.575,0.008508890421030237,-0.05282124031613455,0.0620842650773295,0.010871181113107167,0.06699895936959406,0.3981122329451224,0.0,0.0,0.009294986891746303,0.0
26,40.695818716748,137,0.5708333333333333,0.008577184371058743,-0.057685859023938135,0.0829077027783019,0.057914256718598886,0.06784275355823935,0.40448941763938545,0.0,0.0,0.026603099987156854,0.0
27,41.284814229437956,135,0.5625,0.008608544012503798,-0.06128467803867696,0.09833185585647178,0.10450247352952828,0.06868894421180567,0.4069245407288799,0.0,0.0,0.05337714866317672,0.007669954820903802
28,41.99210148531327,137,0.5708333333333333,0.008561909381583646,-0.0649977668694658,0.10879054943312041,0.14824042473239782,0.06956095245864473,0.4041153118491958,0.0,0.0,0.088215086513615,0.024246750346266308
29,42.67849656987352,137,0.5708333333333333,0.008484106555774962,-0.07059735047234074,0.11877541890277057,0.18940575567273796,0.07047837624127648,0.39499766323273544,0.0,0.0,0.128440649998481,0.04973623696166525
30,43.26388333877159,137,0.5708333333333333,0.00841407734773879,-0.07706268142558909,0.12698199209631728,0.22933373814791522,0.07143275672400012,0.3794929842525334,0.012309965560031867,0.0,0.1785137055248591,0.09137167586020249
31,43.77707913884453,141,0.5875,0.008341360336601163,-0.08439434030320393,0.13412905714347298,0.2684593048658081,0.0724014591776198,0.3587728148979618,0.037138122755023865,0.0,0.2357324462596439,0.15358586635055055
32,44.11561565406869,142,0.5916666666666667,0.008296037498654952,-0.0926421159456992,0.13989282628601143,0.3058054678613146,0.07336951559839117,0.3339676545137933,0.07023306859000457,0.0,0.29226281644831487,0.2255747155903193
33,44.16126455570348,138,0.575,0.008318390613411627,-0.10040055476747996,0.14488648030056628,0.341863533868868,0.07430424197368993,0.3067284186197526,0.11669111054525622,0.0,0.3396892628146516,0.29323930623220607
