step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.885901530658585,15,0.0625,0.08535749819838459,0.09784368660372288,0.27180978222572083,0.9064893328960489,0.00032475952641916454,0.0,0.4992583708993174,0.0,0.28376884924145424,0.03324914208901567
2,7.871789753077099,30,0.125,0.051566816201570095,0.095176070305252,0.26661325977216926,0.8780848678396203,0.0010208901107757328,0.0,0.5441389956875781,0.0,0.4591108474341467,0.09001829416349205
3,12.997713388474594,36,0.15,0.03551415707744868,0.09324168862121264,0.26028746639446343,0.8472583387002853,0.0023947616784001156,0.0,0.6067072166239532,0.0,0.5678138189054157,0.17934701677596357
4,18.850035865999835,51,0.2125,0.026129305233891287,0.09342075568627253,0.24386166604824044,0.8112971692946415,0.004592356770899091,0.0,0.6155318830079436,0.0,0.608202765609697,0.3098591136326007
5,24.60727233220553,60,0.25,0.020386388238769062,0.09404373648504759,0.22125339703432942,0.7727945880995616,0.0076675028186841505,0.0,0.5726071777404101,0.0,0.5917329038364587,0.4452978535602834
6,30.269460547579826,76,0.31666666666666665,0.016413530077194427,0.09849433817570247,0.19079691719811634,0.7278969858726312,0.011514616099104273,0.0,0.5068572806133615,0.0,0.5444803784306609,0.5351091929408643
7,35.65587444763562,87,0.3625,0.013639015861337072,0.10353844652836781,0.15840997120804742,0.6782177384576126,0.01603867834186506,0.0,0.4379805862973815,0.0,0.48406126444029696,0.5601484448388778
8,40.836180216606124,101,0.42083333333333334,0.011625883302574105,0.1094079037006588,0.12356739479893505,0.6235101638668216,0.021120286966610235,0.0,0.37516389583392273,0.0,0.4212386282113931,0.5391791587939023
9,45.65181432384472,113,0.4708333333333333,0.010169562230720727,0.11564484173084191,0.09445779060395956,0.5637321165300373,0.02666504206056286,0.0,0.319584946703705,0.0,0.3618587387981629,0.49394205750547576
10,50.058304408034246,127,0.5291666666666667,0.009042832506431389,0.11845399862088357,0.06912427881018016,0.49940920147612017,0.032558253040227456,0.006145834479323742,0.2697436554154838,0.0,0.307884850717437,0.43860991846016273
11,53.99226732309675,141,0.5875,0.008164981415549959,0.11712270974988698,0.04974396141766138,0.4309617510219192,0.03868835981271113,0.03141142805327672,0.2234984091718273,0.0,0.2583370257047136,0.3806550834317435
12,57.35594781947457,153,0.6375,0.0075023741268642466,0.1114432534195492,0.03407287712509707,0.3599068664811238,0.044943073954520664,0.08218609193347289,0.17826417108874634,0.0,0.21092106759316773,0.3235725213776584
13,60.05615792429326,164,0.6833333333333333,0.00701409961508097,0.10016247780020732,0.024421309773524785,0.28610734771788404,0.05120300677522008,0.16218641417832166,0.1303483637970609,0.0,0.1623928932913813,0.2680770931705795
14,61.741993252290754,174,0.725,0.006731389119608151,0.08394014527642754,0.01927732118806404,0.21070070541027772,0.05734323570850306,0.2465521844213542,0.07362774271108315,0.0,0.107511156510984,0.21240505441003654
15,62.1080566990568,178,0.7416666666666667,0.006664440960162607,0.06367246597122113,0.016459236432054207,0.13065281141839774,0.06318553587245727,0.33482303262735164,0.004875917696423155,0.0,0.03624894587129359,0.15137047567667747
16,61.70422560106403,174,0.725,0.006689302224335334,0.03998788372896126,0.016699201666504897,0.052581412721771824,0.0685122429162847,0.41981453047302303,0.0,0.0,0.0,0.08799271145554519
17,60.5809391638384,172,0.7166666666666667,0.006788841966663475,0.015378804066851244,0.019242724076111446,-0.018450513647348593,0.07323056092485575,0.4775057690900912,0.0,0.030770846324240316,0.0,0.02907900529311995
18,58.96492866026894,167,0.6958333333333333,0.006910829756590681,-0.009358791014756113,0.024687241178553043,-0.08531573080647704,0.07726643092558987,0.4990096172371265,0.0,0.1048321381911681,0.0,0.0
19,56.92784640029793,166,0.6916666666666667,0.007039406033584241,-0.03326786243229818,0.029001138193010888,-0.14461784584076876,0.0805957119568313,0.4941435087849593,0.0,0.18913579134665998,0.0,0.0
20,54.28964431071117,155,0.6458333333333334,0.007264824124350918,-0.055818357819789145,0.03650507974793118,-0.2029863871350107,0.08321011196120404,0.4759507455001437,0.0,0.26879674136907306,0.0,0.0
21,51.803310532498124,157,0.6541666666666667,0.007422369521695204,-0.07913361290457349,0.04116259164415791,-0.25231238505045506,0.08506840907334198,0.45236012612441895,0.0,0.33796991362645745,0.0,0.0
22,49.040279478955526,149,0.6208333333333333,0.0076588843888595074,-0.10319936530741378,0.04679473744743493,-0.3011773756643123,0.08627468889085119,0.4272158507171325,0.0,0.39156383825343477,0.0,0.0
23,46.525785816128774,147,0.6125,0.007847476377667043,-0.1253461391754583,0.049392009526091345,-0.3443738040181061,0.08684227240407022,0.40315931156396906,0.0,0.4270659991109499,0.0,0.0
24,43.93861683610718,142,0.5916666666666667,0.008113157315334994,-0.14780825855622637,0.052682388486504854,-0.38823278215408286,0.08688163000418735,0.3814276017747711,0.0,0.4459690640535278,0.0,0.0
25,41.44595511389266,138,0.575,0.00842992373098583,-0.16714998611334525,0.05450004144893297,-0.43043230672243,0.08643195766053872,0.3629211681371067,0.0,0.45221042852304527,0.0,0.0
26,39.00554933782063,127,0.5291666666666667,0.00883067272569845,-0.188103391848097,0.05347010767800321,-0.4694033087146668,0.08555987847833972,0.34789257967718085,0.0,0.4493147407582649,0.0,0.0
27,36.743832347443444,123,0.5125,0.009265475208134593,-0.20682934818349555,0.04928805642782484,-0.5034319748314392,0.08431743113134711,0.3360450012230857,0.0,0.4403560123915915,0.0,0.0
28,34.44893211290958,118,0.49166666666666664,0.009844893461160489,-0.2252156106877192,0.04683333079475214,-0.5363331367434812,0.08277515658335804,0.3267227103219978,0.0,0.4263876670913745,0.0,0.0
29,32.242748834897,109,0.45416666666666666,0.010554988566996382,-0.2405212569340807,0.04069717743648338,-0.5650289031689515,0.0809568156961928,0.31942715699708063,0.0,0.408072083936161,0.0,0.0
30,30.158798530365875,102,0.425,0.0113876844434234,-0.24975174612203155,0.032375220108435944,-0.5882220310144819,0.07890664953311671,0.3135705178834652,0.0,0.3862003204631112,0.0,0.0
31,28.209563268114852,97,0.4041666666666667,0.012276670043695915,-0.25616232081656926,0.021617604554154884,-0.6067659225869009,0.07667075930424865,0.30812114575845034,0.0,0.3599520797068186,0.0,0.0
32,26.172543791578313,88,0.36666666666666664,0.01331998565430662,-0.2619027222300093,0.012550039211174686,-0.6229449573680274,0.07429297648659532,0.3022496913805397,0.0,0.32816730304703523,0.0,0.0
33,24.348683980689668,85,0.3541666666666667,0.014203695051470396,-0.2620200558878999,0.001694577607119277,-0.637204378660823,0.0717710307988567,0.29463951894138,0.0,0.2908210252166184,0.0,0.0
34,22.570294615342377,78,0.325,0.015076759458655425,-0.25996019911663654,-0.006987364293151006,-0.6507493969346373,0.06915930596535036,0.2836095249114808,0.0,0.2491230650542085,0.0,0.0
35,20.89452414232091,75,0.3125,0.015968359134435856,-0.25852343520485027,-0.01585549374802043,-0.663249443319671,0.06647530560919201,0.2673593256638615,0.0,0.20738060242553685,0.0,0.0
36,19.37277421606761,70,0.2916666666666667,0.016830589512718576,-0.25575476907822187,-0.022435746438543732,-0.6741511265513488,0.06374549832495799,0.24522568621159993,0.0,0.16643373299515957,0.0,0.0
37,18.03261003428454,68,0.2833333333333333,0.017597542266814006,-0.25490007013470206,-0.028064522389582267,-0.6834678581199523,0.061003343657974864,0.21645304169198867,0.0,0.12985560325583215,0.0,0.0
38,16.71931547021159,65,0.2708333333333333,0.0185525763258364,-0.25350767275319597,-0.03731354719153689,-0.6961605779675554,0.05828412367360573,0.17943088810713861,0.0,0.10057370440150123,0.0,0.0
39,15.497657650695892,59,0.24583333333333332,0.01962421671362287,-0.2535351421872836,-0.04629712749951312,-0.7083466291749833,0.055590582956909836,0.14688245550019677,0.0,0.07127392822744998,0.0,0.0
40,14.462614664082484,58,0.24166666666666667,0.020507821993664237,-0.2541191812354271,-0.05494222733659876,-0.7191829715270297,0.05293733547072433,0.10865046994210081,0.0,0.05141878991996459,0.0,0.0
41,13.478705155448479,55,0.22916666666666666,0.02150943220729291,-0.2548006872619811,-0.06445487369360957,-0.7308310383013951,0.05035534217316737,0.07664041548205366,0.0,0.0314350106194186,0.0,0.0
42,12.603450360691212,52,0.21666666666666667,0.022448826877299093,-0.25370969482295835,-0.07471216879539795,-0.7422833724502297,0.047847065172497226,0.05025211759024492,0.0,0.02102808384445059,0.0,0.0
43,11.821709734752108,52,0.21666666666666667,0.02331734544926925,-0.25252480078335976,-0.08585518464909192,-0.7530327855172986,0.04542550559787709,0.022109680649449685,0.0,0.011295060863687591,0.0,0.0
44,11.040390097306068,49,0.20416666666666666,0.02454261454027016,-0.2488861515298354,-0.10353824286717052,-0.7667537160666589,0.04309952561335541,0.0,0.0,0.003004712554327581,0.0,0.0
45,10.364788861853793,47,0.19583333333333333,0.02582833269302996,-0.2434886357121596,-0.12154206514968337,-0.7804478730203949,0.040859646195264755,0.0,0.0,0.0,0.0,0.0
46,9.811127241122229,45,0.1875,0.027139070171011373,-0.239245526628048,-0.13628381564114278,-0.7920496057343843,0.03871707948733587,0.0,0.0,0.0,0.0,0.0
47,9.356214427706337,42,0.175,0.028671703326196715,-0.22993977753180805,-0.15379550064894962,-0.8045812063229498,0.036684957896312695,0.0,0.0,0.00927619608943455,0.0,0.0
48,9.154944053566052,43,0.17916666666666667,0.02929905671580891,-0.22253574700409287,-0.16017256068140134,-0.8130153338990868,0.03477075231187637,0.0,0.0,0.03409938619904481,0.0,0.0
49,9.008151707996506,42,0.175,0.03017607754844363,-0.2106740155153373,-0.17109536624699492,-0.8210108886187409,0.03301022909073237,0.0,0.0,0.07340947431585065,0.0,0.0
50,8.949217400279467,40,0.16666666666666666,0.031144829280197888,-0.19460310576790602,-0.18176362551769953,-0.82793280763976,0.03139823462690848,0.0,0.0,0.12913898952794178,0.0,0.0
51,9.00667186389202,39,0.1625,0.03187404372061706,-0.1745150627270149,-0.19229098153261623,-0.8326475227737022,0.02993638942677003,0.0,0.0,0.19014252110982266,0.0,0.0
52,9.20232085383294,40,0.16666666666666666,0.03206379561979974,-0.14962309107711122,-0.20259119568278405,-0.832566075749652,0.028631501458572784,0.0,0.0,0.2540004151715959,0.0,0.0
53,9.439952151094893,40,0.16666666666666666,0.03234504812088309,-0.12107699363480928,-0.21873245822212037,-0.8273283287567668,0.02749378647280918,0.0,0.0,0.3176802169054377,0.0,0.0
54,9.752469559384568,39,0.1625,0.032323285015801666,-0.09149592072136642,-0.2396146153997024,-0.8166507268675709,0.026514398853858555,0.0,0.0,0.3734014871161714,0.0,0.0
55,10.115320589523751,39,0.1625,0.0317891681521606,-0.06511351017616106,-0.26324065174059147,-0.8015656935614026,0.025691547010857307,0.0,0.0,0.4129702154147803,0.0,0.0
56,10.373637441365457,40,0.16666666666666666,0.03149967889764973,-0.04153333629255555,-0.2900442537009132,-0.7838171134309244,0.025019014920307277,0.0,0.0,0.43292883913268654,0.0,0.0
57,10.448537521906069,38,0.15833333333333333,0.03181182433184278,-0.02022579647603016,-0.31906296557209773,-0.7639216590716289,0.024462170448532574,0.0,0.0,0.43538890537692876,0.0,0.0
58,10.519304720667673,39,0.1625,0.03145409357808447,-0.0027949459043571413,-0.34453302064570485,-0.7437882794326998,0.02397505418903671,0.0,0.0,0.42408891770576884,0.0,0.0
59,10.495376682305382,41,0.17083333333333334,0.03091134229355278,0.01433461991866687,-0.3686490151268049,-0.7223999593991804,0.023549918405258226,0.0,0.0,0.4010929737227353,0.0,0.0
60,10.343231878436388,40,0.16666666666666666,0.030636668464179794,0.034697911812295486,-0.39345624278201236,-0.698496307346435,0.023162809692664665,0.0,0.0,0.36981795860325606,0.0,0.0
61,10.173220027972187,43,0.17916666666666667,0.030157085877292152,0.05292336347504095,-0.41740821419617263,-0.6739028074144224,0.022785884700605018,0.0,0.0,0.33271626598373033,0.0,0.0
62,9.963784140224927,43,0.17916666666666667,0.02965311430446118,0.06747791648261421,-0.4400410394140942,-0.6488608229176244,0.022414774985789306,0.0,0.0,0.2903585581931616,0.0,0.0
63,9.661481931574295,42,0.175,0.029605601511329283,0.08231638424510507,-0.46229914086434953,-0.6215709900619041,0.022041507013502545,0.0,0.0,0.24351916385408995,0.0,0.0
64,9.317459934301906,41,0.17083333333333334,0.029829153440309692,0.0967132852857852,-0.4850929208752599,-0.5915088696746421,0.021648884174322477,0.0,0.0,0.1945749921237947,0.0,0.0
65,9.049676840693985,43,0.17916666666666667,0.029612892529139605,0.1070292603047971,-0.5065192430998187,-0.5616463397632855,0.021231019494571835,0.0,0.0,0.14567575442143557,0.0,0.0
66,8.759568648498918,44,0.18333333333333332,0.02974707276176192,0.11862391028346211,-0.526589849136834,-0.5292696111726145,0.020804731952744772,0.0,0.0,0.10265486930621966,0.0,0.0
67,8.542326981822447,45,0.1875,0.029839222009699032,0.12694797724290727,-0.5456564817282963,-0.4948179226924581,0.020366677879063842,0.0,0.0,0.07482148026963159,0.0,0.0
68,8.367121521479147,43,0.17916666666666667,0.030279495816496846,0.1308452101696592,-0.5666145242324728,-0.45626301996658825,0.019931696400249166,0.0,0.0,0.04680912740603938,0.0,0.0
69,8.416209653833814,44,0.18333333333333332,0.029859720558394205,0.1303690678112343,-0.583787940402421,-0.42234996823516086,0.019507362045501592,0.0,0.0,0.03166151721159534,0.0,0.0
70,8.567001218009056,44,0.18333333333333332,0.029518723473594063,0.1300941180765734,-0.5971392569084322,-0.3906436471799351,0.019134665151045272,0.0,0.0,0.01734727354251829,0.0,0.0
71,8.81558162030193,43,0.17916666666666667,0.02925451665668756,0.12586113535736856,-0.609832203545028,-0.36031299137596906,0.018827511364317442,0.0,0.0,0.004064532813087372,0.0,0.0
72,9.139885802023375,45,0.1875,0.029018568663544235,0.12249976337921131,-0.6201276985382014,-0.332069956383699,0.018597681781692313,0.0,0.0,0.0,0.0,0.0
