step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.1812416864519575,13,0.05416666666666667,0.10217132507447503,0.10945235009014641,0.2295913844036492,0.9243541063846051,0.00032475952641916454,0.0,0.47818857488293487,0.0,0.26566847991438225,0.030130844401902102
2,5.631954107855604,22,0.09166666666666666,0.06713951424490994,0.11374388207501238,0.194545391096916,0.9128116137931707,0.0008887663899869901,0.0,0.48394896110838753,0.0,0.39292064102388025,0.07853978486152025
3,8.50682229897269,28,0.11666666666666667,0.049283121486513426,0.11711544619474715,0.16328106012388602,0.8980818458516793,0.0018558811462112167,0.0,0.5256942341646718,0.0,0.4565076184203063,0.14692172949906737
4,11.696667243261743,38,0.15833333333333333,0.038059860247205146,0.1268493626833528,0.13388406854383933,0.8780799786284877,0.003265322212647475,0.0,0.5497344086923736,0.0,0.49165133797146476,0.24173107739244556
5,14.997391713820052,45,0.1875,0.030170119889859896,0.13544234931774257,0.10832878491873704,0.8526101825493576,0.005131915099494304,0.0,0.5407948447845178,0.0,0.5049715606789341,0.3523165191380651
6,18.490431447009552,55,0.22916666666666666,0.02417052839294125,0.1475293768762449,0.08647189820197927,0.8195091671031962,0.007430734535886134,0.0,0.5107158968072288,0.0,0.49926622677922844,0.45189565559390954
7,22.19900610824496,64,0.26666666666666666,0.019749096636649484,0.15504193540986835,0.06555666983386227,0.7821305196627838,0.01015461697861181,0.0,0.47126717923018674,0.0,0.4787988548927316,0.5143766819792492
8,26.04404561776913,72,0.3,0.016679381505642465,0.15555715569527528,0.0451912197760763,0.7428209370417039,0.01330146892604656,0.0,0.42947521356229057,0.0,0.449498578040018,0.5322651024344773
9,30.011859880994358,82,0.3416666666666667,0.014456257245376837,0.14620988970164123,0.023439180321602415,0.7019308197029328,0.016854580586773617,0.0,0.38864936479792006,0.0,0.4166427984646258,0.5163662381748657
10,33.76310470328185,88,0.36666666666666664,0.012920723864136433,0.12818355830499542,0.006022508381383144,0.6614336166583605,0.020796346255782697,0.0,0.3500531007810787,0.0,0.3838718112933942,0.47961237861405165
11,36.993076565304065,98,0.4083333333333333,0.01182057581216999,0.10122690596327119,-0.0028050853673016554,0.6216772079871073,0.025047293762069777,0.0,0.31444055215967465,0.0,0.3529696224450691,0.4315637559907562
