step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.746014911096081,17,0.07083333333333333,0.10654123866846033,-0.317024479529533,0.8742765044352205,-0.23244863817337547,0.00032475952641916454,0.46004218751323883,0.0,0.0,0.0,0.0
2,4.617539636123565,19,0.07916666666666666,0.0661526043038875,-0.31153226001129325,0.8581572942899719,-0.23241691490975214,0.0008071613696077633,0.44286948594725867,0.0,0.0,0.0,0.0
3,6.9522100234046516,27,0.1125,0.05035590256558518,-0.3108625323092391,0.8408154259649613,-0.2263112995439651,0.0015922339144201552,0.48338082120994197,0.0,0.0,0.0,0.0
4,9.676338365433452,35,0.14583333333333334,0.0402511414831462,-0.3106982882564457,0.8227512537208059,-0.21830330549354024,0.0027365499023665123,0.5325259846365421,0.0,0.0,0.0,0.0
5,12.60411618511693,42,0.175,0.03283294466569882,-0.3084052034037575,0.803939233677466,-0.20489182486634608,0.004277208355648634,0.5568767585205711,0.0,0.0,0.0,0.0
6,15.605010039574038,47,0.19583333333333333,0.027234529428287656,-0.3041904968386993,0.7837336858287675,-0.18782077378673478,0.006212759304793193,0.5535993794633867,0.0,0.0,0.0,0.0
7,18.65180038414778,55,0.22916666666666666,0.022949798662368383,-0.29727671377299353,0.7609209622954756,-0.1699321876553951,0.008517422756734006,0.5297344336687375,0.0,0.0,0.0,0.0
8,21.757120641830863,65,0.2708333333333333,0.019591649348105294,-0.2888586445201576,0.7349123500234024,-0.15102704143047407,0.011162893053088315,0.492897396318941,0.0,0.0,0.0,0.0
9,24.851618944080563,70,0.2916666666666667,0.017027227456453464,-0.27891162236311623,0.7072901855012825,-0.13033285215808285,0.014126063868122773,0.4488489958957618,0.0,0.0,0.0,0.0
10,28.028164038625324,82,0.3416666666666667,0.014940352039255778,-0.26723148070521313,0.6762058385253519,-0.10725075651479726,0.017373136033325597,0.40209537075105733,0.0,0.0,0.0,0.0
11,31.206262830090083,89,0.37083333333333335,0.013290523097074099,-0.2531205827651341,0.6426732131809768,-0.08485765381772052,0.020891103187235287,0.35546157322578414,0.0019059962838674212,0.0,0.009626753306591693,0.0
12,34.338860466303466,98,0.4083333333333333,0.01197672359949462,-0.23763414596131532,0.6066945792015875,-0.06347115779765455,0.024653167149153648,0.31053785891156743,0.019013301907346642,0.0,0.04516914674503631,0.0
13,37.207816784198684,103,0.42916666666666664,0.010985335352491575,-0.2222714237007483,0.5699973792907882,-0.04421230496584943,0.028626386771670183,0.26775191485592753,0.050978904731996254,0.0,0.10655398603095635,0.0
14,39.7971781343697,114,0.475,0.010182982583939073,-0.20806902909497013,0.5314009849639396,-0.027063373136357156,0.03274021374154042,0.22671706354505794,0.10126390713317923,0.0,0.18439969635077783,0.0
15,42.002806824954064,120,0.5,0.009543923487402052,-0.19533211141117185,0.49206074250915177,-0.011770110316721356,0.0369281632675807,0.18628027652005116,0.16378022570459622,0.0,0.2603650246575059,0.0
16,43.81769333317718,127,0.5291666666666667,0.009034988657681093,-0.18227935717518198,0.4526228390711345,0.002616322252427795,0.04111087322050151,0.1447530872725598,0.23002391524317575,0.0,0.33154173040719614,0.0
17,45.270214573627804,137,0.5708333333333333,0.00862105565242308,-0.16928743988054615,0.41216063711148077,0.015024293296393616,0.04521560339842208,0.09956688832979078,0.3003927207132394,0.004371587753280909,0.3906272807286171,0.0
18,46.34953491156946,142,0.5916666666666667,0.008303114592077505,-0.15585596593336395,0.3703689104799308,0.02598575339177562,0.049182208291135086,0.0465152300904364,0.3647481209976027,0.014283608187617817,0.43210883299319974,0.0
19,47.208493957314985,146,0.6083333333333333,0.008042117630990688,-0.14196631980312918,0.32781379684698037,0.035303638855724996,0.052954525257940845,0.008348229104282264,0.4125980997226501,0.02856631540548476,0.45379254495369997,0.0
20,48.042790849244,147,0.6125,0.007780027778307968,-0.12856460452699195,0.2863691525130248,0.04174568759382951,0.05651066534914333,0.0,0.4393164530181526,0.044704550915576007,0.4575750803432157,0.000805779612821815
21,48.88255315814787,154,0.6416666666666667,0.007506604005780716,-0.11426295316108089,0.2438560432865141,0.04537690333339802,0.05986762209846224,0.0,0.44697101117881727,0.07305297944465809,0.448328380897967,0.014210122454997889
22,49.685745568533356,158,0.6583333333333333,0.00725962085283823,-0.09902579294212388,0.20020005827920873,0.046782890057810896,0.06304633860576875,0.0,0.44096678072141837,0.1154714280366213,0.43080001793917,0.03808783501294244
23,50.49907980785015,160,0.6666666666666666,0.00704792358774612,-0.08338339501477206,0.15636341714612617,0.04638452354524536,0.06605778203929188,0.0,0.42645379536273165,0.16861757406417968,0.4085884048189947,0.07355644809607516
24,51.36816410038806,164,0.6833333333333333,0.006858486954901252,-0.06504126649880992,0.11363590301097697,0.04375802904414949,0.06892058129933461,0.0,0.40673344066728107,0.23078649241865246,0.3838086522479426,0.11681468142922355
25,52.280334153552985,174,0.725,0.006683656000860114,-0.04399350907726327,0.07060371358291093,0.039517720591355825,0.0716600539382239,0.0,0.38384098740750994,0.30084096670250055,0.3578975835230098,0.17647763358425486
26,53.05680147058611,171,0.7125,0.006568389115956677,-0.020704071967450867,0.027062821461354386,0.034725862149427106,0.07429661119819268,0.0,0.35911941757324595,0.3705973158976384,0.33183689341995304,0.2501835401409042
27,53.89160285256199,176,0.7333333333333333,0.006459518598150998,0.004566818876029366,-0.015016991217928818,0.0281228859108558,0.07681510035410831,0.0,0.33375363249248946,0.42885710192819915,0.30638655133141596,0.32391583807734364
28,54.51483768984414,180,0.75,0.006395934681025377,0.030678485295018317,-0.055903923649008536,0.02158043297140913,0.07923826585355286,0.0,0.30828147914379106,0.46688571840938403,0.28169139700946955,0.3825585432184672
29,54.8586197208775,183,0.7625,0.006379993725210838,0.05685306343000723,-0.0973714186148477,0.015360325929654032,0.08153597133504335,0.0,0.2833481204715363,0.4835485851805658,0.2579977123682881,0.4196754865818409
30,55.05042242773643,182,0.7583333333333333,0.006369528910880814,0.0823794914471051,-0.13856217961615788,0.008741794419644499,0.08366836539920355,0.0,0.2593851472371394,0.4821991320765455,0.23529620311577665,0.43670254156210003
31,54.82547535121627,184,0.7666666666666667,0.006416970943434272,0.10617295179533187,-0.1787115397878661,0.002896981771901465,0.08562348306448378,0.0,0.2363535269189693,0.4674621579976568,0.21285839172857351,0.438092870192591
32,54.191026976812864,182,0.7583333333333333,0.0065079759218368135,0.12789886009641205,-0.2171041420723803,-0.003856832369423427,0.08734091138638846,0.0,0.21450025820605859,0.44485255357588127,0.18998795162838053,0.42823526838296855
33,53.05214156933806,176,0.7333333333333333,0.00664901071254071,0.14790447078957952,-0.25165678059537344,-0.012202540260176245,0.08876763780590201,0.0,0.19378688665348406,0.41881066917139426,0.16519047522555133,0.41073085524876185
34,51.50396296499399,176,0.7333333333333333,0.00681539957794098,0.1668465825477329,-0.28150041574834495,-0.021353758296246493,0.0898381505695627,0.0,0.17383612190462108,0.3925838549128085,0.13574179049050578,0.3887020854280234
35,49.713075599684046,174,0.725,0.006964870243200241,0.18245404351384245,-0.30837786753278273,-0.03201136512248284,0.09051132856854281,0.0,0.15303457143013374,0.368045478717885,0.09859346502392657,0.36458707601973667
36,47.690219047316525,168,0.7,0.007128336764804384,0.19684427280608507,-0.33184776213781175,-0.04376895704560317,0.09078139738662928,0.0,0.1287046749000389,0.34611768485048966,0.06836326675177397,0.3401190304292025
37,45.59913049129157,164,0.6833333333333333,0.007300489163428712,0.21000682108608973,-0.3508868028913321,-0.05722555470694482,0.09064517371933821,0.0,0.09888316354029077,0.3271384837700281,0.03280608428178004,0.31662888194704275
38,43.51642783204737,154,0.6416666666666667,0.007488961295642154,0.22043430694754876,-0.3665897924352023,-0.07369436172790067,0.09013049331452155,0.0,0.07288305188063697,0.3110017030557873,0.012863719437391471,0.29508149560982266
39,41.52751191489244,152,0.6333333333333333,0.007683909195873877,0.22796808464791538,-0.37512018271944636,-0.09241414197615842,0.08927677420157829,0.0,0.05245137468124611,0.29749250200869953,0.0,0.27607719564443783
40,39.662229868558946,147,0.6125,0.007875114915621125,0.2333283902103211,-0.37638020303767294,-0.1135261649922686,0.08813550526546281,0.0,0.03409423368290456,0.28626948498822086,0.0,0.25987479742510183
41,37.97924600880651,143,0.5958333333333333,0.008045388219592645,0.2365121180938505,-0.37095739724699406,-0.13865849110514464,0.08675862283927133,0.0,0.024356469749421947,0.2769514719427929,0.0,0.2459246511512581
42,36.601207658291166,139,0.5791666666666667,0.008155194480657523,0.23660595278158536,-0.3569329844807227,-0.16596682801452833,0.0852038691819954,0.0,0.013940113324860856,0.2691036798345039,0.0,0.23368559723724286
43,35.505071165780976,138,0.575,0.00823157686074187,0.2328312317239881,-0.3367784296777991,-0.1971716415657567,0.08354620869972545,0.0,0.0031760437060102654,0.26223081392253794,0.0,0.22194729737050822
44,34.740419543574816,137,0.5708333333333333,0.00826604984843713,0.22538750186482082,-0.3108025179197748,-0.22882424728593892,0.08184878867333685,0.002707928109470598,0.0,0.25589810771962107,0.0,0.21013754395423673
45,34.26009313404096,136,0.5666666666666667,0.008282855873112126,0.21455166950306892,-0.27962221551010574,-0.26043739639789926,0.08017773847042345,0.0115302189904654,0.0,0.24973308867997848,0.0,0.1980125780561025
46,34.01230476577347,135,0.5625,0.008296394591366826,0.19956413651309945,-0.2456975222786023,-0.29242557621151294,0.07858373208601378,0.026846047708092718,0.0,0.2435205205989402,0.0,0.18441929461060674
47,33.95884940514637,133,0.5541666666666667,0.008310368389865621,0.18073783356821724,-0.21042185978877156,-0.32219305799695214,0.07710266602099494,0.0481651999271212,0.0,0.2372118455141783,0.0,0.16767207935675388
48,34.1703427156983,134,0.5583333333333333,0.008266496424284977,0.15946696566514354,-0.1756980082952424,-0.34699170065929197,0.07575968368236038,0.07874477502835309,0.0,0.23090299996268326,0.0,0.14675894920421156
49,34.569714399637725,139,0.5791666666666667,0.008176487919818096,0.13630815850261926,-0.14148245875806956,-0.3667565866193257,0.07459065457331777,0.11756636202100801,0.0,0.2247294884238822,0.0,0.12817993098035899
