step,total_activity,P_activity
1,4.123819406567376,0.0
2,8.184702028222208,0.0
3,12.970574386537638,0.0
4,18.156461878693644,0.0
5,23.57179770556027,0.0
6,28.99623951916018,0.0
7,34.157963824531436,0.0
8,38.6753413206115,0.0
9,42.55321963470771,0.0
10,46.036714840911,0.0
11,49.167206465707835,0.0
12,51.65547158041229,0.0
13,53.35618577192642,0.0
14,54.35089966128915,0.0
15,54.60220052320459,0.0
16,54.293580920943334,0.0
17,53.34380363680573,0.0
18,51.91610420053346,0.0
19,50.363828131642535,0.0
20,48.65070905937374,0.0
21,46.880606296592816,0.0
22,45.37806836173524,0.0
23,44.191524058931904,0.0
24,43.559988813288825,0.0
25,43.362002055637035,0.0
26,43.556596820402845,0.0
27,44.15463510717031,0.0
28,44.89207261959895,0.0
29,45.71110728796333,0.0
30,46.46523209283758,0.0
31,47.1154119543928,0.0
32,47.55061444041989,0.0
33,47.77995468696795,0.0
34,47.83103467105924,0.0
35,47.761836829158504,0.0
36,47.6034683331511,0.0
37,47.39643309687969,0.0
38,47.18107954058318,0.0
39,46.988229046481344,0.0
40,46.86226721258205,0.0
41,46.73458648389002,0.0
42,46.525274733244856,0.0
43,46.21974547911252,0.0
44,45.82052369088602,0.0
45,45.35909269109945,0.0
46,44.92659686774794,0.0
47,44.5351055362365,0.0
48,44.24190077175221,0.0
49,44.04948709311945,0.0
50,43.89966282106972,0.0
51,43.75185963480911,0.0
52,43.6319684561709,0.0
53,43.52321878394152,0.0
54,43.43436436496975,0.0
55,43.36224580826958,0.0
56,43.33636598963852,0.0
57,43.34793326376339,0.0
58,43.39199381383816,0.0
59,43.46556777068663,0.0
60,43.55467419150463,0.0
61,43.6597777815163,0.0
62,43.78599853129464,0.0
63,43.930745421923255,0.0
64,44.091213241096824,0.0
65,44.27226830401811,0.0
66,44.48402927814783,0.0
67,44.72522073491777,0.0
68,45.005551849619145,0.0
69,45.28287589619284,0.0
70,45.56820480924588,0.0
71,45.82269643305096,0.0
72,46.01323722414184,0.0
73,46.13834038586581,0.0
74,46.214750233838,0.0
75,46.241337442139866,0.0
76,46.22730150038388,0.0
77,46.1847969923484,0.0
78,46.11522344912765,0.0
79,46.0280234792877,0.0
80,45.92937939649093,0.0
81,45.80978396008271,0.0
82,45.65126192796713,0.0
83,45.45373335381116,0.0
84,45.1892617117224,0.0
85,44.894114151324644,0.0
86,44.614718691586646,0.0
87,44.37313446310724,0.0
88,44.13377248937478,0.0
89,43.932416069306946,0.0
90,43.813910452847665,0.0
91,43.69595433982744,0.0
92,43.632264124430705,0.0
93,43.62121572493684,0.0
94,43.62320594197076,0.0
95,43.63682179387351,0.0
96,43.66501854573689,0.0
97,43.701891804085065,0.0
98,43.73942323430084,0.0
99,43.77974334476593,0.0
100,43.816761065935296,0.0
101,43.86030248230301,0.0
102,43.92132660795197,0.0
103,44.007402846600584,0.0
104,44.11757560107823,0.0
105,44.261255364386194,0.0
106,44.450863120439585,0.0
107,44.68130529035938,0.0
108,44.94494610913132,0.0
109,45.21691547936118,0.0
110,45.49160532751181,0.0
111,45.744615207872194,0.0
112,45.94300216885455,0.0
113,46.096270918536916,0.0
114,46.20535889594306,0.0
115,46.26278692841194,0.0
116,46.27818007799127,0.0
117,46.254863607653554,0.0
118,46.19424021751557,0.0
119,46.11301226708296,0.0
120,46.01300432395801,0.0
