step,total_activity,P_activity
1,4.779759057624245,0.5317710658540693
2,9.956404153063186,0.6320765887643565
3,16.54514777263706,0.6762223044823958
4,23.802955219880484,0.6493623357594367
5,30.71326337680962,0.5811941297179561
6,36.97595913797557,0.505716169454306
7,41.88946100202233,0.43897510798371
8,45.331500252649576,0.38508249810051387
9,47.43774652212971,0.3423695589282677
10,48.472631635946584,0.3083654248344915
11,48.776684339033935,0.28115187382201295
12,48.58648859590175,0.2594183648550177
13,48.0370242935567,0.24234092868305762
14,47.27994987125394,0.22948630847290044
15,46.40563092936838,0.22071341541350714
16,45.48560056148158,0.21617153779339987
17,44.56393064633721,0.21625732234114825
18,43.73875001966627,0.22155871245045877
19,43.06718389280907,0.23267057237120345
20,42.61635327128888,0.24991365021514808
21,42.45803325573669,0.27286139604243576
22,42.64277228692873,0.29986596333705545
23,43.147759869866604,0.3279206979577815
24,43.90466527665702,0.3532430453724992
25,44.82947834457799,0.37247332758094504
26,45.8479932178801,0.3838013342418211
27,46.917325356535024,0.38727619002370356
28,48.008616015875745,0.3842760450471366
29,49.18535300012174,0.37670292105312814
30,50.420729139066,0.36634027451153467
31,51.716956389979465,0.3546323601410142
32,53.15929398939942,0.34260045718890203
33,54.674241471186726,0.3308938097677814
34,56.18138320765309,0.3200227924678457
35,57.64487789508045,0.3103174831965836
36,59.10259487147121,0.30197149506501664
37,60.47362277526115,0.295076636668791
38,61.88115651274934,0.2896995463958331
39,63.22963992050495,0.2858245924997462
40,64.46905899176242,0.2835454229492822
41,65.64830168423276,0.28294433959738663
42,66.67395033757462,0.28404946290836447
43,67.48453784228019,0.28685567870881234
44,68.11039911318053,0.291246927532241
45,68.44296553266395,0.2969218874401602
46,68.66230579580028,0.30347773835049263
47,68.73536044509781,0.310289316573947
48,68.74692389094912,0.3167368182592908
49,68.72238236157607,0.32219515741034077
50,68.70513570501748,0.32619664389669883
51,68.65600588624471,0.32846419626993634
52,68.5359036238823,0.32897378254929194
53,68.25789993533735,0.32790757581889507
54,67.8388019034598,0.32562167929673624
55,67.37936877131665,0.3225143144821121
56,66.88849077192275,0.3189550537917665
57,66.44364664300397,0.3152961568467404
58,66.07418589399897,0.3117971383277113
59,65.81508573500804,0.30866403892559474
60,65.6628602057741,0.30603401917656436
61,65.61788331922163,0.3040021933678486
62,65.62273426010518,0.3026184603781078
63,65.633743339638,0.30192049724774184
64,65.62104694637418,0.3019144098484926
65,65.56882300743796,0.3025745348626453
66,65.44542661849667,0.3038373346374523
67,65.22476637480963,0.30561258912632705
68,64.887542666418,0.3077785812005812
69,64.44317680043547,0.3101875023068207
70,64.15971366627771,0.3126659483259189
71,64.36310189028181,0.31494012664690896
72,64.5907716993463,0.31668543803336546
73,64.77022237470264,0.3178823361688725
74,64.91190104313944,0.31850116298541503
75,64.99934298456301,0.3185680381082948
76,65.067315706773,0.31815128164172946
77,65.20333481001468,0.3173279084880041
78,65.35368617844739,0.3161683812733456
79,65.53076375089395,0.3147882249323933
80,65.80278377216273,0.31328544950237036
81,66.1041288295187,0.31172870541231146
82,66.43164700727917,0.31021525795040933
83,66.74167096007498,0.30881092841773816
84,66.97431850848176,0.3075851734828432
85,67.08013224259685,0.3066033486920426
86,67.03449217270551,0.30592416380448373
87,66.85740666951185,0.3055930816878064
88,66.59092809917175,0.3056233694913513
89,66.279909270999,0.30599384255956524
90,65.95543238477728,0.30665313704416
91,65.62673531921335,0.30753308738151575
92,65.30319205603239,0.30856410335119266
93,64.98592862895728,0.30967948736107537
94,64.72884957272707,0.31082446567308686
95,64.38175037359028,0.31193443825399003
96,64.14529034079818,0.31302859292970353
97,63.90911124429839,0.31402085056757856
98,63.94909677363127,0.3149260880901438
99,64.00245085278439,0.3156252311554525
100,64.2821444806128,0.31617542383834885
101,64.52685028941676,0.316484250405211
102,64.74733210972806,0.3166228796032254
103,64.99809299015337,0.3165933113505329
104,65.23019414179083,0.316393458180766
105,65.45465026852409,0.3160435184227232
106,65.83226911664397,0.31554656141228754
107,66.20802801060049,0.31484401667324957
108,66.53563748985408,0.3139819863829729
109,66.81797170873358,0.31299259143075125
110,66.94919713321454,0.31191193582056875
111,66.94667675189976,0.3108187421312093
112,66.82641216218043,0.30976090862645933
113,66.59228424545441,0.308796492916342
114,66.24497042500242,0.30798879915729327
115,65.79578776756102,0.3073939305268271
116,65.27327306913503,0.30704952326386115
117,64.85785793733318,0.30697060985803876
118,64.46402831849986,0.3070935763667901
119,64.19969793259858,0.3074324565361487
120,63.92591689352674,0.3079384524998019
