step,total_activity,P_activity
1,2.5501055804103863,0.0
2,4.112147551528603,0.0
3,6.109905066685535,0.0
4,8.489620188079869,0.0
5,11.106939892495872,0.0
6,13.814664817169442,0.0
7,16.48227663440995,0.0
8,19.094083508444875,0.0
9,21.670284262255144,0.0
10,24.218915637449854,0.0
11,26.762405909067866,0.0
12,29.307173274623903,0.0
13,31.801418454573287,0.0
14,34.20179712081061,0.0
15,36.43043200636893,0.0
16,38.42906400666529,0.0
17,40.17598243299541,0.0
18,41.61393361745358,0.0
19,42.81930992841849,0.0
20,43.808478952077095,0.0
21,44.637317961388575,0.0
22,45.22465137399277,0.0
23,45.6680822114004,0.0
24,46.03485561616204,0.0
25,46.297104759630514,0.0
26,46.476911985904266,0.0
27,46.497686094456384,0.0
28,46.34643311016422,0.009594498144403406
29,46.14466155643858,0.04341058748836378
30,45.815552117117306,0.09458474821557279
31,45.17830205425656,0.1513370809959425
32,44.38990173930026,0.2053678521908363
33,43.52910471149397,0.2550145959826789
34,42.540014918745214,0.2989228564630937
35,41.34290040494457,0.33569873676804896
36,40.124083067675365,0.36300798233249887
37,38.86000264472776,0.3793303885126553
38,37.433603722980685,0.385683036805976
39,36.04490933226412,0.3848799697464653
40,34.555933000552116,0.37943802358306333
41,32.96381960541462,0.3709192216182525
42,31.33034394839785,0.3604077915171334
43,29.609536863653585,0.34890937999901483
44,27.790886219458283,0.33721832985248584
45,25.91295552109599,0.32576189933332494
46,24.05187693689254,0.3144355479512802
47,22.208371026570447,0.3027839053290353
48,20.41935384087131,0.2901380363678827
49,18.783325992131658,0.2754787001779334
50,17.280697196556766,0.25838933333162967
51,15.951861255638878,0.23920950940422614
52,14.789224033521577,0.2181792536315708
53,13.74334952419028,0.19600791640172616
54,12.825649752382294,0.1751184657769569
55,11.967991089602524,0.15695218196405547
56,11.1987460116994,0.14123098020197578
57,10.492144977771535,0.12748985562040452
58,9.829016010667857,0.11539063831432861
59,9.255610245275003,0.10481022222505343
60,8.72905093444128,0.09567168192543178
61,8.27331484495359,0.087958107565128
62,7.879231755909707,0.08164676927846383
63,7.5382859659653345,0.07683356064369182
64,7.262907834908585,0.07374272753861606
65,7.042801469662316,0.07256946331594477
66,6.884702099950131,0.07356064415702428
67,6.801196510747822,0.07698194437239983
68,6.82249048441022,0.08312301893035756
69,6.974040107936132,0.09224942318652343
70,7.264304588656372,0.10453610215426573
71,7.733684704085934,0.1200072858098743
72,8.410554492092292,0.13879585473504735
73,9.335084756701722,0.16149419846496266
74,10.567100313073619,0.18858069338976827
75,12.10405837675053,0.2203242657982416
76,13.955805535478627,0.25616481897804694
77,16.133596031670805,0.2938217206612722
78,18.57868352211216,0.3299266511057141
79,21.213194355375464,0.360986835121203
80,23.970949039040605,0.38407566176718066
81,26.785709285638266,0.3971369696978473
82,29.517962867395134,0.39959635881124417
83,32.06471279022645,0.39237143306794364
84,34.35007510531712,0.37723422472318785
85,36.40151460133076,0.3562821215180757
86,38.29693437465367,0.3304708024263964
87,39.997666652571546,0.300639807390562
88,41.495628547537336,0.267627616327811
89,42.838174723604254,0.2323623449395828
90,44.07313642888725,0.19472081625627347
91,45.20178407347259,0.1538634958206255
92,46.08702861205617,0.11574687875434428
93,46.97808205996941,0.07872473845815203
94,47.60599127126295,0.038036580907081535
95,48.018218528372046,0.013110313302883694
96,48.211910559981646,0.0
97,48.19753262564174,0.0
98,48.01283948222043,0.0
99,47.60013106916364,0.0
100,46.965306680629205,0.0
101,46.279824023230276,0.0
102,45.34320563122117,0.0
103,44.21669206947384,0.0
104,43.04853301716506,0.0
105,41.83005050992165,0.0
106,40.56245634537618,0.0
107,39.29375954583716,0.0
108,38.082966130109476,0.003414148939415462
109,36.952950541786755,0.012086713705989656
110,35.827274384523704,0.02754446776159932
111,34.586903310472564,0.050498702644759835
112,33.382296439536155,0.08285896572850168
113,32.19433825572065,0.12320713944991922
114,31.195878948355656,0.168412916937587
115,30.46036408958033,0.21824699969857914
116,29.987961651745117,0.2672878122224395
117,29.727487798727125,0.3122312023884759
118,29.647856492953554,0.3505254166299567
119,29.733438725370014,0.3803604460926201
120,29.927207348038873,0.40104352249740005
