step,total_activity,P_activity
1,3.6239862118208297,0.0
2,6.717675856520941,0.0
3,10.143518293926768,0.0
4,13.572986677634173,0.0
5,16.9014745530211,0.0
6,20.222135469732546,0.0
7,23.607861824589644,0.0
8,27.057315839355525,0.0
9,30.672716255142614,0.0
10,34.444345658265384,0.0
11,38.13427575823893,0.0
12,41.704136902761014,0.0
13,44.98957131293376,0.0
14,47.8368942614445,0.0
15,50.35751730640531,0.0
16,52.41784382499101,0.0
17,53.93095933672265,0.0
18,54.83677640717294,0.0
19,55.15463001350615,0.0
20,55.02950612060067,0.0
21,54.575527129253686,0.0
22,53.97741767316294,0.0
23,53.284675909486054,0.0
24,52.5232824852172,0.0
25,51.62602747381695,0.0
26,50.50209218820666,0.0
27,49.27765749315418,0.0
28,48.12588401055922,0.0
29,47.20139606665717,0.0
30,46.47819344650136,0.0
31,45.936494222149854,0.0
32,45.51811559482289,0.0
33,45.21604114376652,0.0
34,45.03973061262093,0.0
35,44.92522320901193,0.0
36,44.85606653954861,0.0
37,44.81734554131324,0.0
38,44.84831534942428,0.0
39,44.92848608891736,0.0
40,45.023468813820614,0.0
41,45.15548998146685,0.0
42,45.335590565605415,0.0
43,45.49138243809585,0.0
44,45.66086262010415,0.0
45,45.84876236639869,0.0
46,46.07446532864128,0.0
47,46.41050582372033,0.0
48,46.77132665865075,0.0
49,47.100397330520295,0.0
50,47.396788539156546,0.0
51,47.661536377693345,0.0
52,47.884438187126285,0.0
53,48.04665506028832,0.0
54,48.142417794557105,0.0
55,48.20034356630429,0.0
56,48.22029234390925,0.0
57,48.215347751820076,0.0
58,48.198049105067014,0.0
59,48.17053568435956,0.0
60,48.14133347443985,0.0
61,48.10912472935015,0.0
62,48.06678410283929,0.0
63,48.00754505370033,0.0
64,47.936106122347695,0.0
65,47.823749243626445,0.0
66,47.651961205226826,0.0
67,47.41132263780517,0.0
68,47.14467477079239,0.0
69,46.84175676434738,0.0
70,46.490428419820304,0.0
71,46.129765512329854,0.0
72,45.786075369971016,0.0
73,45.42397508898772,0.0
74,45.14127672425306,0.0
75,44.85833621297771,0.0
76,44.669821244492454,0.0
77,44.51905643035239,0.0
78,44.43717641046295,0.0
79,44.43524908975094,0.0
80,44.45317238489339,0.0
81,44.490074492607036,0.0
82,44.54622186750012,0.0
83,44.62704636790431,0.0
84,44.72842768578657,0.0
85,44.85564007410147,0.0
86,45.02889650364063,0.0
87,45.248256402593455,0.0
88,45.50464544030895,0.0
89,45.809837290104255,0.0
90,46.16045967965241,0.0
91,46.51556688488596,0.0
92,46.868622857086294,0.0
93,47.19605039350016,0.0
94,47.471509203760654,0.0
95,47.725124212055334,0.0
96,47.93423805277644,0.0
97,48.08744538953589,0.0
98,48.19986150120762,0.0
99,48.29199327032462,0.0
100,48.35663123910926,0.0
101,48.407529342667544,0.0
102,48.444874463398136,0.0
103,48.46540739676239,0.0
104,48.47488466389979,0.0
105,48.454432887099465,0.0
106,48.402952927224696,0.0
107,48.29644516137881,0.0
108,48.11342566565418,0.0
109,47.84010995193605,0.0
110,47.537507383270054,0.0
111,47.18444517187592,0.0
112,46.801613079369446,0.0
113,46.38240566227539,0.0
114,46.02572256665494,0.0
115,45.62187768075317,0.0
116,45.31769784340544,0.0
117,45.02925274018153,0.0
118,44.78114773652195,0.0
119,44.62388776072201,0.0
120,44.50215680621098,0.0
