step,total_activity,P_activity
1,2.9317295885946075,0.0
2,4.948120048924651,0.0
3,7.156363756288384,0.0
4,9.445448849392223,0.0
5,11.704359690616599,0.0
6,13.874719213215359,0.0
7,16.03422210701368,0.0
8,18.27692944669345,0.0
9,20.63975846430396,0.0
10,23.119266167199456,0.0
11,25.761361121070024,0.0
12,28.560183679221698,0.0
13,31.404742393411816,0.0
14,34.177146109676315,0.0
15,36.74237022577862,0.0
16,38.97622349454321,0.0
17,40.747303409089206,0.0
18,42.08548029245411,0.0
19,42.96520808480615,0.0
20,43.39378971067649,0.0
21,43.472379213464535,0.0
22,43.36348536687209,0.0
23,43.189280793025155,0.0
24,42.98830997261622,0.0
25,42.75187569696943,0.0
26,42.52378270046346,0.0
27,42.322148263193895,0.0
28,42.12331255062179,0.0
29,41.896188489370026,0.0
30,41.61325591562646,0.0
31,41.19141968694206,0.0
32,40.45751561541982,0.0
33,39.65898008628413,0.0
34,38.91522167165181,0.0
35,38.229979015477824,0.0
36,37.60999091575246,0.0
37,37.12704355760548,0.0
38,36.8575042940297,0.0
39,36.787499907514174,0.0
40,37.097622960134544,0.0
41,37.61055456356372,0.0
42,38.32990003214465,0.0
43,39.12221912671379,0.0
44,39.814117765443086,0.0
45,40.45067234637389,0.0
46,41.08062611025021,0.0011255487862919572
47,41.65802564511414,0.003109160984392705
48,42.22469819865981,0.005492981733839674
49,42.92412160655863,0.0081264389137484
50,43.83996331665335,0.01081412369301372
51,44.731925723659074,0.01336224198772759
52,45.403841470783156,0.015588542655294335
53,45.914856989078686,0.017354676511924544
54,46.127033449280205,0.01845532604476072
55,45.938725558256756,0.018858700905002582
56,45.423335947256035,0.0190233527538247
57,44.56566491382726,0.018909665668910818
58,43.33169358081734,0.018417429898474055
59,41.94100323034128,0.017239877842320134
60,40.83806247305313,0.014803164031277556
61,39.75041425820257,0.009845883230099634
62,38.732624893849305,0.0009250652885628441
63,37.662968523208605,0.0
64,36.521347044033334,0.0
65,35.38198839116689,0.0
66,34.429012479016095,0.0
67,33.32749732847762,0.0
68,32.03810472330085,0.0
69,30.695612845642646,0.0
70,29.41155465585816,0.0
71,28.280039616347334,0.0
72,27.374468798856817,0.0
73,26.57292828595342,0.0
74,25.845516696119837,0.0
75,25.26926278340459,0.0
76,24.74672638808687,0.0
77,24.378957637753984,0.0
78,24.16881236831551,0.0
79,24.255101002816254,0.0
80,24.641021411441805,0.0
81,25.411745016082484,0.0
82,26.5661605760273,0.0
83,28.154301132413238,0.0
84,30.09962878837146,0.0
85,32.40153119625392,0.0
86,34.80073041459269,0.0
87,37.1667199457151,0.0
88,39.273005013425454,0.0
89,40.96427262195344,0.0
90,42.27939402315478,0.0
91,43.04174804770335,0.0
92,43.566556133641015,0.0
93,43.79147016339256,0.0
94,43.9082584035109,0.0
95,43.96353478842694,0.0
96,43.812826923579614,0.0
97,43.5957180730383,0.0
98,43.150721836142075,0.0
99,42.54280242200065,0.0
100,41.90818620408588,0.0
101,41.18217965246455,0.0
102,40.29358985942822,0.0
103,39.29615010613846,0.0
104,37.89846831308985,0.0
105,36.08786724534662,0.0
106,34.34721952238439,0.0
107,32.75215813985294,0.0
108,31.449453570454736,0.0
109,30.26878165727599,0.0
110,29.50091771476376,0.0
111,28.902331510209493,0.0
112,28.547676038207392,0.0
113,28.41211465104849,0.0
114,28.41996763294574,0.0
115,28.42962778879475,0.0
116,28.64033985712014,0.0
117,29.15768498585006,0.0
118,29.737418129505816,0.0
119,30.456169231135334,0.0
120,31.2729126394806,0.0
