step,total_activity,P_activity
1,4.123974178623824,0.5096458352585246
2,7.958850699017451,0.585739852781268
3,12.907448130749131,0.630029992778082
4,18.551537089079467,0.6234691292309948
5,24.42142716096773,0.5745702756733289
6,30.23220084178898,0.5062830951585201
7,35.50383326154873,0.4349259328112304
8,39.59157007736246,0.36883657267592246
9,42.33850275695898,0.3102944688824323
10,43.87522758391205,0.2580895033097962
11,44.43784178506525,0.20963492642075668
12,44.32205737255812,0.16158166654438277
13,43.67203885163896,0.10923007015534152
14,42.5436473528911,0.04460211464037411
15,41.03435262976804,0.0
16,39.48901461222589,0.0
17,37.9163641474213,0.0
18,36.068797672615005,0.0
19,34.349870406207955,0.0
20,32.39744148913881,0.0
21,30.499469253263406,0.0
22,29.00943079181575,0.0
23,27.74655602173883,0.0
24,26.823071614846818,0.0
25,26.364250237509204,0.0
26,26.758117171288475,0.0
27,27.749357934817564,0.0
28,29.223196422530904,0.0
29,31.162861033565683,0.0
30,33.35319937487531,0.0
31,35.5177132526764,0.0
32,37.461164597963624,0.0
33,39.2491474536031,0.0
34,40.69950037223997,0.0
35,41.81476549381744,0.0
36,42.671846442476195,0.0
37,43.22983186552972,0.0
38,43.559040244223326,0.0
39,43.600279046084374,0.0
40,43.29412571084899,0.0
41,42.797371810531736,0.0
42,42.15256037867449,0.0
43,41.36494395486669,0.0
44,40.4425662484741,0.0
45,39.396877739470526,0.0
46,38.269283836433814,0.0
47,37.12775888331882,0.0
48,36.045653442337574,0.0
49,35.083675479945654,0.0
50,34.28056947263517,0.0
51,33.66784050045038,0.0
52,33.25697672793105,0.0
53,33.063522416538724,0.0
54,33.09668363990873,0.0
55,33.35114810826096,0.0
56,33.7992474185741,0.0
57,34.45359011884959,0.0
58,35.25145772159145,0.0
59,36.12445729899743,0.0
60,36.961389231977876,0.0
61,37.660833999206204,0.0
62,38.12990657020765,0.0
63,38.28175586625878,0.0
64,38.05648028914794,0.0
65,37.528269007884504,0.0
66,37.18256064549084,0.0
67,36.9697464537382,0.0
68,36.73938834437435,0.0
69,36.61554503607741,0.0
70,36.557787723093746,0.0
71,36.50678748495183,0.0
72,36.71181597072217,0.0
73,37.06436220414233,0.0
74,37.489462286474705,0.0
75,37.94214227939898,0.0
76,38.558592396861336,0.0
77,39.1473858012415,0.0
78,39.90248610045958,0.0
79,40.84295926483645,0.0
80,41.87907514461833,0.0
81,42.94276064503697,0.0
82,43.92921292623234,0.0
83,44.64536275431857,0.0
84,45.31133627460213,0.0
85,45.780742360443796,0.0
86,45.92531593039122,0.0
87,45.83983102293918,0.0
88,45.43360024126842,0.0
89,44.660747464790816,0.0
90,43.917632418525976,0.0
91,43.181417615961536,0.002214322359601626
92,42.61560398951611,0.006208429138053334
93,42.25224611451947,0.011379020062716245
94,41.635106698595294,0.017242696566222283
95,41.07656334454794,0.023379485454616766
96,40.47408430169861,0.029412975846558508
97,40.01089566723862,0.03527441902240258
98,39.51732888530073,0.0445417603267602
99,39.03310526548012,0.05845837456667797
100,38.60960598557176,0.07722863724162138
101,38.283245601635976,0.10062310969125936
102,37.98650003363025,0.12779381189944292
103,37.98957722574668,0.1655984965957569
104,38.24023712955808,0.21568855892605077
105,38.656077771074095,0.2754397699738209
106,39.369019356984154,0.3373868584790585
107,39.96724395801407,0.39087700268589226
108,40.45766570493486,0.4274923556293855
109,40.4447023838729,0.4450329593006337
110,40.01773828866473,0.44712442206202685
111,39.46698242588829,0.4390559992478378
112,38.85577812300668,0.42518218659075635
113,38.22712800055741,0.4084013111923011
114,37.56619051663661,0.3904376819886799
115,36.983673896681005,0.37228429088226933
116,36.490623893944274,0.35444187453625436
117,36.04350557742999,0.33718089162008336
118,35.71327951209199,0.3206457751685136
119,35.46325516118415,0.3048555051479668
120,35.309243029054045,0.2898266089810307
