step,total_activity,P_activity
1,4.283831699260561,0.0
2,8.460328479026048,0.0
3,13.213474755859266,0.0
4,18.249109433466273,0.0
5,23.459307105260393,0.0
6,28.648952510197063,0.0
7,33.5109766558897,0.0
8,37.72952906982452,0.0
9,41.3904111540489,0.0
10,44.749206360536675,0.0
11,47.76695831479507,0.0
12,50.252881198661626,0.0
13,51.899697523257885,0.0
14,52.81147424988901,0.0
15,52.9307967103386,0.0
16,52.41443251126016,0.0
17,51.479062547349955,0.0
18,50.116576857465176,0.0
19,48.59297451858177,0.0
20,46.86181218110113,0.0
21,45.1133936781746,0.0
22,43.46684830913249,0.0
23,42.16054953838815,0.0
24,41.35461493611345,0.0
25,40.992615183617815,0.0
26,41.143339280079246,0.0
27,41.718017880741414,0.0
28,42.46595857264463,0.0
29,43.2619017283266,0.0
30,44.10647037362773,0.0
31,44.88167359425637,0.0
32,45.527757493342236,0.0
33,45.88098856984715,0.0
34,46.03519253761363,0.0
35,46.06311026159237,0.0
36,45.99758654009384,0.0
37,45.85033793130832,0.0
38,45.72165455456246,0.0
39,45.6367288520175,0.0
40,45.53739276301499,0.0
41,45.3919149488199,0.0
42,45.19231665892542,0.0
43,44.92095053767139,0.0
44,44.63520327788089,0.0
45,44.31176197043614,0.0
46,43.924275943487814,0.0
47,43.557866845759584,0.0
48,43.2217319679782,0.0
49,42.9889855023344,0.0
50,42.877246505980374,0.0
51,42.76166159452917,0.0
52,42.65664042340331,0.0
53,42.58829257221754,0.0
54,42.50569448879488,0.0
55,42.42130581296152,0.0
56,42.34731175337548,0.0
57,42.300618974017226,0.0
58,42.29328969910293,0.0
59,42.338479718114705,0.0
60,42.41213861338869,0.0
61,42.523687156595045,0.0
62,42.66359288359305,0.0
63,42.82625548766086,0.0
64,43.00341100872494,0.0
65,43.19627312748673,0.0
66,43.40411203849049,0.0
67,43.61639696148818,0.0
68,43.84114174630169,0.0
69,44.06806502470201,0.0
70,44.26327399466293,0.0
71,44.45163342616897,0.0
72,44.58002398940641,0.0
73,44.638525439398464,0.0
74,44.648363972732824,0.0
75,44.609769285137524,0.0
76,44.52906430647119,0.0
77,44.40866145886204,0.0
78,44.25160862400345,0.0
79,44.06855620522545,0.0
80,43.86595899442088,0.0
81,43.62416798939559,0.0
82,43.37306897916274,0.0
83,43.15316687781119,0.0
84,42.932636701015355,0.0
85,42.76890267802682,0.0
86,42.618670412370875,0.0
87,42.56740894851238,0.0
88,42.54134598465248,0.0
89,42.56358421568518,0.0
90,42.57559297394172,0.0
91,42.5863386882709,0.0
92,42.59899961213353,0.0
93,42.6089113157299,0.0
94,42.61865578297525,0.0
95,42.62894263601402,0.0
96,42.64128262611943,0.0
97,42.6632829944534,0.0
98,42.69542112478375,0.0
99,42.74217940092741,0.0
100,42.80997110363937,0.0
101,42.904872799711725,0.0
102,43.022861647175546,0.0
103,43.172417009722,0.0
104,43.34663877197244,0.0
105,43.54244802074267,0.0
106,43.75816566492392,0.0
107,43.97145908330974,0.0
108,44.164460588291135,0.0
109,44.345586991983424,0.0
110,44.49377673004314,0.0
111,44.59273333073233,0.0
112,44.662254654606535,0.0
113,44.69765767939613,0.0
114,44.693050445649774,0.0
115,44.647947728599,0.0
116,44.56499630922217,0.0
117,44.440806636877184,0.0
118,44.271215784660036,0.0
119,44.08588264346283,0.0
120,43.86817590996039,0.0
