step,total_activity,P_activity
1,5.567365196824827,0.5708191154901152
2,12.142451629278842,0.6816869519527289
3,20.250329756333578,0.6975921200344904
4,28.725830716139512,0.639449876922167
5,36.411789611924924,0.5534898983573855
6,42.732422999639034,0.4739363941554324
7,47.359470022915524,0.41104381614233954
8,50.3815272168681,0.3634121692650346
9,51.80536917326431,0.3272443401209771
10,51.85493500396109,0.2999209423884579
11,50.97650678282136,0.2797258171924796
12,49.630439135203616,0.2655787799477184
13,48.124224288007774,0.2568960607517114
14,46.599249191684656,0.2534754264834004
15,45.1572190492155,0.2553390743486684
16,43.87571586394019,0.26250940756217767
17,42.817539808736626,0.27474909743235715
18,42.02441333837999,0.29126598240798685
19,41.49745461261346,0.310508717952218
20,41.20833123737242,0.3302350199899087
21,41.11221276274863,0.3479499717441189
22,41.13597328135692,0.3615832317279174
23,41.19452073770659,0.37004999479042766
24,41.262491413800205,0.37337605379107175
25,41.30473785013593,0.3723811739088227
26,41.33247463796775,0.3682495148186664
27,41.2909570261388,0.36219245741001876
28,41.17625442430953,0.35526528593911955
29,41.016210726586294,0.3482406396471888
30,40.786009272527444,0.34164198496410964
31,40.49602948317547,0.335824169437718
32,40.18231213594811,0.33097780848471703
33,39.872089893319966,0.32717428186795183
34,39.69843938864334,0.32439978532727504
35,39.57854261105796,0.32253105840335805
36,39.60253803967103,0.3214919613919429
37,39.71126244957787,0.3210998235380895
38,39.926310435230675,0.3212190294985249
39,40.22324417175542,0.32167832080793013
40,40.54847468346159,0.32233272685864645
41,40.88159789792762,0.32307662670971493
42,41.2160114460106,0.3238197752195269
43,41.511468373537326,0.3245003178740782
44,41.75675952603642,0.3251004923163233
45,41.94665370596442,0.32562039694689837
46,42.08065780085001,0.32608104543852917
47,42.18263996840344,0.3265161055933792
48,42.2078284329181,0.32695490674115313
49,42.1779695038402,0.3274476822984906
50,42.150496431813366,0.32802025895323483
51,42.09533940712758,0.3286720178141568
52,42.06177974637451,0.3294158858258976
53,42.01098438752793,0.33022775216866146
54,41.95056293791389,0.3311015584556865
55,41.93083356763806,0.3320033537976693
56,41.916276827689636,0.33286869305638195
57,41.88849325221721,0.3336485684482693
58,41.85952165602911,0.3342922517839733
59,41.91757553807277,0.33474923897251097
60,41.950187825826475,0.3349483430163335
61,41.937341154796954,0.33490026694946967
62,41.88075628841827,0.3346168814140056
63,41.80796869694413,0.3341267315966935
64,41.72591861590118,0.33345819918712394
65,41.632996188996465,0.33265393822500755
66,41.47715972385752,0.33176660805029934
67,41.31455696330677,0.3308736398045902
68,41.12575452744426,0.33001537846175116
69,40.88653427593538,0.32924608375545966
70,40.60363459705543,0.32861366097014777
71,40.26609589627918,0.32814712183590367
72,39.87351355357444,0.32786514303685516
73,39.44685770469815,0.3277689504038381
74,39.11245463188707,0.32783435331460814
75,38.77595202675314,0.3279848196141411
76,38.40453630246441,0.3282198249150455
77,38.18447577896252,0.32853110403604385
78,37.95259168947521,0.3288349702023785
79,37.71847354360047,0.3291751779864622
80,37.47168849358199,0.3295334009774259
81,37.26362090059812,0.32991092337189143
82,37.059172489989145,0.33027799284016324
83,36.88570813132631,0.33063805954506664
84,36.70968270430147,0.3309753134402203
85,36.577651215360305,0.33131266546707494
86,36.48720911267305,0.3316435243959843
87,36.516655136072416,0.3319762867535144
88,36.665053024162525,0.33228420189223595
89,36.86724914623901,0.3325617394051339
90,37.107114504033284,0.3328284785936593
91,37.35372209337251,0.3331003398365592
92,37.60285758093302,0.33339828993113285
93,37.842223124739064,0.3337246052906824
94,38.06188063716107,0.3340709959961887
95,38.24592602819986,0.3344160601291264
96,38.42214298759092,0.33473457276424967
97,38.59297135711694,0.3349793980328803
98,38.755215941606224,0.3351098413211633
99,38.897838757809275,0.3350941591220367
100,39.03229318639747,0.334919419199213
101,39.149951298794164,0.33457853634716633
102,39.2465654369293,0.33408499194789804
103,39.322161282672326,0.33346380991877944
104,39.38703540296444,0.33274988110748266
105,39.43606462373549,0.33197951985264385
106,39.466690903395985,0.3311962589617189
107,39.483158994441,0.3304423572298435
108,39.4780841361687,0.3297536407608016
109,39.44372782181542,0.32916169960697345
110,39.36319979713099,0.3286887152356587
111,39.27380919763111,0.3283494240309561
112,39.15809767733812,0.3281249946076236
113,39.09723012773663,0.3279991942481605
114,39.09185598369315,0.3279065083175018
115,39.086277533803596,0.3278109300444407
116,39.13354878015311,0.3277126925691778
117,39.209676194234206,0.32758703154710667
118,39.278015626961704,0.32745062400047587
119,39.336755418441825,0.32733267089579654
120,39.35224555657533,0.3272486375587226
