brain,repetition,cue,experience_strength_sum,experience_strength_mean
1,304,A,291.37311321679715,1.2140546384033215
1,305,A,292.18555400476805,1.2174398083532003
1,305,F,347.8809502528303,1.4495039593867929
1,306,F,348.982650899578,1.4540943787482417
1,306,A,291.5583898432693,1.2148266243469554
1,307,A,292.36951394722996,1.2182063081134582
1,307,F,348.1817416710777,1.4507572569628238
1,308,F,349.2839598738436,1.4553498328076817
1,308,A,291.7506503806279,1.215627709919283
1,309,A,292.56514106274074,1.219021421094753
1,309,F,348.4799085865799,1.4519996191107496
1,310,F,349.5821747389711,1.456592394745713
1,310,A,291.9637265204038,1.216515527168349
1,311,A,292.77771229275487,1.2199071345531454
1,311,F,348.7769697794988,1.453237374081245
1,312,F,349.87685142825626,1.457820214284401
1,312,A,292.17480756232806,1.2173950315097002
1,313,A,292.9875852285893,1.220781605119122
1,313,F,349.070971793632,1.4544623824734666
1,314,F,350.1681587470991,1.4590339947795796
1,314,A,292.3844266320238,1.2182684443000993
1,315,A,293.1959177316239,1.2216496572150997
1,315,F,349.3622073205853,1.455675863835772
1,316,F,350.45685013507796,1.4602368755628248
1,316,A,292.5917395322383,1.219132248050993
1,317,A,293.4018426515405,1.222507677714752
1,317,F,349.6486964943257,1.456869568726357
1,318,F,350.7447971519151,1.4614366547996462
1,318,A,292.7998893894908,1.2199995391228782
1,319,A,293.6080040334591,1.2233666834727464
1,319,F,349.93214380584266,1.458050599191011
1,320,F,351.0311475326565,1.462629781386069
1,320,A,293.00655750227276,1.2208606562594697
1,321,A,293.81238198331573,1.2242182582638155
1,321,F,350.2133901622342,1.459222459009309
1,322,F,351.31505114502096,1.463812713104254
1,322,A,293.2084149411084,1.221701728921285
1,323,A,294.0112700303009,1.225046958459587
1,323,F,350.49316474432044,1.4603881864346684
1,324,F,351.5962253124967,1.464984272135403
1,324,A,293.4064625325264,1.22252692721886
1,325,A,294.20756208958556,1.2258648420399398
1,325,F,350.7718951146851,1.4615495629778545
1,326,F,351.8749392927871,1.4661455803866128
1,326,A,293.60208937054756,1.2233420390439482
1,327,A,294.4020900214685,1.2266753750894521
1,327,F,351.0478339100676,1.462699307958615
1,328,F,352.1497560783795,1.4672906503265812
1,328,A,293.79577574404215,1.2241490656001757
1,329,A,294.5938044779359,1.227474185324733
1,329,F,351.3220911201204,1.4638420463338349
1,330,F,352.42328398577456,1.4684303499407274
1,330,A,293.9864543849947,1.224943559937478
1,331,A,294.783681604059,1.2282653400169123
1,331,F,351.5953140181893,1.4649804750757887
1,332,F,352.6956519090378,1.4695652162876576
1,332,A,294.1743656305574,1.2257265234606558
1,333,A,294.9724129115515,1.229051720464798
1,333,F,351.8664833346777,1.4661103472278236
1,334,F,352.9639400946595,1.470683083727748
1,334,A,294.36336363713906,1.226514015154746
1,335,A,295.16657359323364,1.2298607233051402
1,335,F,352.13273800158777,1.4672197416732824
1,336,F,353.22893376060216,1.471787224002509
1,336,A,294.5583806308027,1.2273265859616778
1,337,A,295.36335901336565,1.2306806625556903
1,337,F,352.39597608039037,1.4683165670016265
1,338,F,353.4913524875764,1.4728806353649018
1,338,A,294.7551079976114,1.2281462833233807
1,339,A,295.55939209924946,1.2314974670802061
1,339,F,352.65800774157333,1.4694083655898889
1,340,F,353.7523092637573,1.4739679552656555
1,340,A,294.94958098306984,1.2289565874294577
1,341,A,295.7528975307082,1.2323037397112842
1,341,F,352.9188110749315,1.470495046145548
1,342,F,354.01104283222304,1.4750460118009294
1,342,A,295.14022596559516,1.2297509415233132
1,343,A,295.9420368074789,1.2330918200311622
1,343,F,353.17862784543684,1.4715776160226535
1,344,F,354.2688770820128,1.4761203211750533
1,344,A,295.32521833427023,1.2305217430594593
1,345,A,296.1219361602293,1.2338414006676222
1,345,F,353.43467562892954,1.4726444817872064
1,346,F,354.52545534107537,1.4771893972544807
1,346,A,295.5067064724833,1.2312779436353471
1,347,A,296.3002255273681,1.2345842730307006
1,347,F,353.68841223306026,1.4737017176377512
1,348,F,354.78548184318277,1.4782728410132615
1,348,A,295.6878287379544,1.2320326197414768
1,349,A,296.47667388861805,1.2353194745359086
1,349,F,353.9455290746319,1.4747730378109662
1,350,F,355.05080339116137,1.4793783474631723
1,350,A,295.86671113797297,1.2327779630748874
1,351,A,296.6502475768582,1.236042698236909
1,351,F,354.2081289469645,1.4758672039456855
1,352,F,355.3136839499959,1.480473683124983
1,352,A,296.04211869552944,1.2335088278980393
1,353,A,296.81960046135794,1.236748335255658
1,353,F,354.4719684466145,1.476966535194227
1,354,F,355.57738255676304,1.481572427319846
1,354,A,296.2116046623804,1.234215019426585
1,355,A,296.9850589361847,1.2374377455674364
1,355,F,354.7360990320751,1.478067079300313
1,356,F,355.84062465212116,1.4826692693838381
1,356,A,296.3764392514885,1.2349018302145354
1,357,A,297.1467059558669,1.238111274816112
1,357,F,354.99627562307495,1.479151148429479
1,358,F,356.10130557443995,1.4837554398934998
1,358,A,296.53624643925053,1.2355676934968771
1,359,A,297.3048248559776,1.2387701035665732
1,359,F,355.2528892396218,1.4802203718317577
1,360,F,356.35699233088854,1.4848208013787023
1,360,A,296.69522964213127,1.2362301235088802
1,361,A,297.46193299986015,1.2394247208327507
1,361,F,355.50056892622206,1.4812523705259253
1,362,F,356.6049722556934,1.485854051065389
1,362,A,296.85659332682803,1.2369024721951167
1,363,A,297.6183630112736,1.2400765125469733
1,363,F,355.7456360833378,1.4822734836805742
1,364,F,356.8505870528604,1.4868774460535852
1,364,A,297.01410974399505,1.2375587905999794
1,365,A,297.77496257924474,1.2407290107468532
1,365,F,355.98912838842966,1.4832880349517903
1,366,F,357.09389706723334,1.487891237780139
1,366,A,297.171954893444,1.2382164787226835
1,367,A,297.9301763518811,1.2413757347995045
1,367,F,356.2322255408671,1.4843009397536129
1,368,F,357.33558377221846,1.4888982657175769
1,368,A,297.3274132075288,1.2388642216980368
1,369,A,298.08240753382074,1.2420100313909197
1,369,F,356.47250321880364,1.4853020967450152
1,370,F,357.57500519657896,1.4898958549857457
1,370,A,297.47971444168707,1.2394988101736961
1,371,A,298.2315571392346,1.2426314880801441
1,371,F,356.70943758590886,1.4862893232746202
1,372,F,357.8141586041288,1.4908923275172035
1,372,A,297.6279244511011,1.240116351879588
1,373,A,298.3749091335383,1.2432287880564097
1,373,F,356.94511472904713,1.4872713113710296
1,374,F,358.05259905667253,1.4918858294028021
1,374,A,297.77544722400273,1.2407310301000114
1,375,A,298.5195333166399,1.243831388819333
1,375,F,357.1810646565401,1.4882544360689172
1,376,F,358.28988322361676,1.4928745134317365
1,376,A,297.9202652847239,1.2413344386863494
1,377,A,298.6621286547778,1.2444255360615741
1,377,F,357.4188934497965,1.489245389374152
1,378,F,358.52531568182394,1.4938554820075998
1,378,A,298.06225372280596,1.2419260571783581
1,379,A,298.802452642533,1.2450102193438874
1,379,F,357.65516560795345,1.490229856699806
1,380,F,358.759020003767,1.4948292500156957
1,380,A,298.2014639921915,1.2425060999674646
1,381,A,298.93889010461453,1.2455787087692272
1,381,F,357.88657387812907,1.4911940578255378
1,382,F,358.98941216336834,1.4957892173473681
1,382,A,298.3397988944407,1.243082495393503
1,383,A,299.0748842101148,1.2461453508754785
1,383,F,358.13207412787625,1.4922169755328176
1,384,F,359.23455360242554,1.4968106400101064
1,384,A,298.47609522096405,1.243650396754017
1,385,A,299.20869767578097,1.2467029069824207
1,385,F,358.38611280111587,1.4932754700046496
1,386,F,359.48658961857086,1.4978607900773786
1,386,A,298.6103583621033,1.2442098265087638
1,387,A,299.34024508552,1.2472510211896666
1,387,F,358.6378584598026,1.4943244102491775
1,388,F,359.73816393479024,1.4989090163949592
1,388,A,298.74259494636397,1.2447608122765166
1,389,A,299.4707400126524,1.2477947500527184
1,389,F,358.88760748564516,1.4953650311901883
1,390,F,359.9882066059853,1.4999508608582721
1,390,A,298.8759028130206,1.2453162617209192
1,391,A,299.60376934310773,1.2483490389296155
1,391,F,359.14308133142504,1.4964295055476042
1,392,F,360.24184968523014,1.5010077070217922
1,392,A,299.0094658814322,1.2458727745059677
1,393,A,299.73649869100404,1.2489020778791835
1,393,F,359.39815040346144,1.497492293347756
1,394,F,360.49622905472904,1.502067621061371
1,394,A,299.14137334703406,1.2464223889459753
1,395,A,299.86878248872733,1.2494532603696973
1,395,F,359.6524779313145,1.498551991380477
1,396,F,360.749266331463,1.5031219430477625
1,396,A,299.27127969281753,1.2469636653867398
1,397,A,299.9992157655677,1.2499967323565322
1,397,F,359.9037609858964,1.4995990041079017
1,398,F,360.9994183175969,1.504164242989987
1,398,A,299.40040147113996,1.2475016727964165
1,399,A,300.12900417930103,1.2505375174137543
1,399,F,360.1567328630033,1.500653053595847
1,400,F,361.25108429694393,1.5052128512372664
1,400,A,299.5336311912911,1.2480567966303795
1,401,A,300.260623604618,1.2510859316859082
1,401,F,360.4069808695353,1.5016957536230637
1,402,F,361.49974700610403,1.506248945858767
1,402,A,299.66369821970886,1.2485987425821203
1,403,A,300.38887655067407,1.251620318961142
1,403,F,360.6537050394221,1.502723770997592
1,404,F,361.7444960742931,1.507268733642888
1,404,A,299.79113006635976,1.2491297086098323
1,405,A,300.5150130391314,1.2521458876630476
1,405,F,360.89822081625965,1.5037425867344152
1,406,F,361.9870886415247,1.5082795360063528
1,406,A,299.9169171812738,1.2496538215886408
1,407,A,300.63954929286814,1.252664788720284
1,407,F,361.1407616194698,1.5047531734144575
1,408,F,362.2272865852282,1.5092803607717842
1,408,A,300.0406227529998,1.2501692614708326
1,409,A,300.7620290387859,1.2531751209949413
1,409,F,361.3811309180929,1.5057547121587203
1,410,F,362.46553325025775,1.5102730552094072
1,410,A,300.16204423635054,1.2506751843181272
1,411,A,300.8823249231957,1.2536763538466489
1,411,F,361.6183298154205,1.5067430408975855
1,412,F,362.7016912445671,1.511257046852363
1,412,A,300.28168894976574,1.2511737039573572
1,413,A,301.0015162520905,1.2541729843837104
1,413,F,361.85386675042906,1.5077244447934544
1,414,F,362.9362957685546,1.5122345657023109
1,414,A,300.40360805798935,1.2516817002416223
1,415,A,301.12262404547016,1.254677600189459
1,415,F,362.0868527927439,1.5086952199697663
1,416,F,363.168702786499,1.5132029282770791
1,416,A,300.52649935193926,1.2521937472997469
1,417,A,301.241840231559,1.2551743342981625
1,417,F,362.3174321974838,1.5096559674895158
1,418,F,363.40056821319484,1.5141690342216452
1,418,A,300.64784462710185,1.2526993526129244
1,419,A,301.36058911103373,1.2556691212959739
1,419,F,362.54548040323994,1.510606168346833
1,420,F,363.6316506177753,1.5151318775740636
1,420,A,300.7676695822555,1.253198623259398
1,421,A,301.47815330504056,1.2561589721043356
1,421,F,362.77239283183485,1.5115516367993118
1,422,F,363.8610780197416,1.5160878250822567
1,422,A,300.8865691118069,1.253694037965862
1,423,A,301.5946874901427,1.2566445312089278
1,423,F,362.9997544283587,1.5124989767848278
1,424,F,364.08886920890416,1.5170369550371006
1,424,A,301.00563856007875,1.2541901606669947
1,425,A,301.7110196167483,1.2571292484031178
1,425,F,363.2263232267228,1.5134430134446784
1,426,F,364.3150198912165,1.5179792495467352
1,426,A,301.1236899523591,1.2546820414681628
1,427,A,301.8280216393083,1.2576167568304513
1,427,F,363.45326326301665,1.514388596929236
1,428,F,364.5414454565853,1.5189226894024386
1,428,A,301.24045881107736,1.255168578379489
1,429,A,301.9437451379715,1.2580989380748813
1,429,F,363.6787383114911,1.5153280762978796
1,430,F,364.76553116220975,1.5198563798425406
1,430,A,301.35570721858033,1.255648780077418
1,431,A,302.0581062547506,1.2585754427281275
1,431,F,363.9019292086682,1.5162580383694508
1,432,F,364.98916070657685,1.5207881696107368
1,432,A,301.47045572105156,1.2561268988377148
1,433,A,302.1713028120346,1.259047095050144
1,433,F,364.1245286038597,1.5171855358494153
1,434,F,365.2131612183557,1.521721505076482
1,434,A,301.58266975405843,1.2565944573085768
1,435,A,302.2827673196349,1.2595115304984787
1,435,F,364.345528631797,1.518106369299154
1,436,F,365.4344987579499,1.5226437448247911
1,436,A,301.6938952060025,1.257057896691677
1,437,A,302.3920791395713,1.2599669964148805
1,437,F,364.56449236382355,1.519018718182598
1,438,F,365.65298712293674,1.5235541130122363
1,438,A,301.805263563886,1.2575219315161916
1,439,A,302.50196991373736,1.2604248746405724
1,439,F,364.78446151024167,1.5199352562926736
1,440,F,365.86973019761047,1.5244572091567103
1,440,A,301.9207902364973,1.2580032926520721
1,441,A,302.6161259851241,1.260900524938017
1,441,F,365.0026038456271,1.520844182690113
1,442,F,366.0830508261846,1.5253460451091025
1,442,A,302.0336083192478,1.2584733679968658
1,443,A,302.7293190874558,1.2613721628643992
1,443,F,365.2168943637746,1.521737059849061
1,444,F,366.2932484053643,1.5262218683556845
1,444,A,302.14463240420935,1.2589359683508723
1,445,A,302.84138622125755,1.26183910925524
1,445,F,365.4279483759716,1.5226164515665483
1,446,F,366.50008280104646,1.5270836783376935
1,446,A,302.26172189840065,1.259423841243336
1,447,A,302.95895837948603,1.2623289932478585
1,447,F,365.6376023266587,1.523490009694411
1,448,F,366.70446940817027,1.5279352892007094
1,448,A,302.3832625365097,1.2599302605687903
1,449,A,303.07928541478134,1.2628303558949223
1,449,F,365.84331318491945,1.5243471382704976
1,450,F,366.90564779107797,1.5287735324628249
1,450,A,302.50906946341297,1.2604544560975541
1,451,A,303.19822578532296,1.263325940772179
1,451,F,366.0474489466549,1.5251977039443956
1,452,F,367.1058950900057,1.529607896208357
1,452,A,302.633478773971,1.260972828224879
1,453,A,303.31585785238383,1.2638160743849327
1,453,F,366.2495795320588,1.5260399147169117
1,454,F,367.30395353863605,1.530433139744317
1,454,A,302.7557476201515,1.2614822817506313
1,455,A,303.4382389270636,1.2643259955294317
1,455,F,366.44915919466996,1.526871496644458
1,456,F,367.5000139842183,1.5312500582675763
1,456,A,302.87579186096275,1.2619824660873449
1,457,A,303.55934285411263,1.2648305952254693
1,457,F,366.6470036004529,1.5276958483352203
1,458,F,367.69569187171555,1.5320653827988149
1,458,A,302.9960454982305,1.2624835229092937
1,459,A,303.679709248495,1.265332121868729
1,459,F,366.84372716136625,1.528515529839026
1,460,F,367.8900944568034,1.5328753935700141
1,460,A,303.11541436382413,1.2629808931826005
1,461,A,303.800143989454,1.2658339332893918
1,461,F,367.03851909741456,1.529327162905894
1,462,F,368.08134893647207,1.5336722872353004
1,462,A,303.23930871482463,1.2634971196451026
1,463,A,303.92470197633793,1.266352924901408
1,463,F,367.23043690092186,1.5301268204205078
1,464,F,368.26986631431214,1.5344577763096339
1,464,A,303.36379642262847,1.2640158184276187
1,465,A,304.0480698093003,1.2668669575387512
1,465,F,367.4206621316887,1.5309194255487029
1,466,F,368.4562142720773,1.5352342261336556
1,466,A,303.4858292634285,1.264524288597619
1,467,A,304.16922177159915,1.2673717573816632
1,467,F,367.61021960131285,1.5317092483388035
1,468,F,368.64212664340124,1.5360088610141718
1,468,A,303.60697610092495,1.2650290670871873
1,469,A,304.2911423016901,1.2678797595903755
1,469,F,367.7983303361126,1.5324930430671357
1,470,F,368.82673383581437,1.5367780576492265
1,470,A,303.7261547287785,1.2655256447032437
1,471,A,304.4111584420515,1.268379826841881
1,471,F,367.98418274118177,1.5332674280882574
1,472,F,369.009362405535,1.5375390100230626
1,472,A,303.845960452773,1.2660248352198875
1,473,A,304.53209108895896,1.2688837128706623
1,473,F,368.16874680151534,1.534036445006314
1,474,F,369.19077938796454,1.538294914116519
1,474,A,303.9670314169597,1.2665292975706655
1,475,A,304.65244887155825,1.2693852036314928
1,475,F,368.35182974975606,1.5347992906239836
1,476,F,369.3705582959542,1.5390439928998092
1,476,A,304.08696468231415,1.2670290195096423
1,477,A,304.77021856186695,1.2698759106744457
1,477,F,368.53462555394975,1.535560939808124
1,478,F,369.5496207200211,1.5397900863334213
1,478,A,304.2046193201554,1.2675192471673142
1,479,A,304.88560122093344,1.2703566717538892
1,479,F,368.71536279549645,1.536314011647902
1,480,F,369.72730538792746,1.5405304391163643
1,480,A,304.3198186589329,1.2679992444122203
1,481,A,304.99837583078215,1.2708265659615923
1,481,F,368.89343418193806,1.5370559757580753
1,482,F,369.9025562289669,1.5412606509540288
1,482,A,304.43250849394775,1.268468785391449
1,483,A,305.1083760464368,1.2712849001934865
1,483,F,369.06754903493834,1.537781454312243
1,484,F,370.07418027935137,1.541975751163964
1,484,A,304.5428236592827,1.268928431913678
1,485,A,305.2160895325228,1.2717337063855116
1,485,F,369.2377706796557,1.538490711165232
1,486,F,370.2416435034165,1.542673514597569
1,486,A,304.650735707985,1.2693780654499376
1,487,A,305.3216166993632,1.2721734029140133
1,487,F,369.4051608643223,1.5391881702680095
1,488,F,370.40666413188114,1.5433611005495047
1,488,A,304.75703425273286,1.2698209760530537
1,489,A,305.42555244811336,1.2726064685338057
1,489,F,369.57037819298455,1.5398765758041022
1,490,F,370.56982327158875,1.5440409302982865
1,490,A,304.86285497508607,1.2702618957295253
1,491,A,305.52923811607894,1.2730384921503288
1,491,F,369.7331710830576,1.54055487951274
1,492,F,370.73052160768043,1.5447105066986684
1,492,A,304.9663077236329,1.2706929488484704
1,493,A,305.6283807301845,1.2734515863757687
1,493,F,369.8936109742716,1.541223379059465
1,494,F,370.88892690745945,1.545370528781081
1,494,A,305.064348306803,1.2711014512783458
1,495,A,305.72540504506264,1.2738558543544276
1,495,F,370.05145386061395,1.5418810577525581
1,496,F,371.0448144318758,1.5460200601328158
1,496,A,305.1607955912792,1.2715033149636634
1,497,A,305.8216159772295,1.2742567332384562
1,497,F,370.20664247531033,1.5425276769804597
1,498,F,371.19857749000494,1.5466607395416871
1,498,A,305.25658376442686,1.2719024323517787
1,499,A,305.91711513985337,1.2746546464160557
1,499,F,370.35947114502534,1.5431644631042722
1,500,F,371.3502957759632,1.5472928990665133
1,500,A,305.3513044088181,1.2722971017034088
