step,total_activity,P_activity
1,6.561039678386956,0.0
2,16.032544572508776,0.0
3,27.846926603734428,0.0
4,40.48868601015377,0.0
5,53.07516140124018,0.0
6,64.09060208958867,0.0
7,73.31926958134505,0.0
8,81.58005042712435,0.0
9,88.40876595689656,0.0
10,93.44299698085331,0.0
11,96.89351830986939,0.0
12,98.58874240667876,0.0
13,98.46447567311576,0.0
14,97.77359889660195,0.0
15,97.09472421876328,0.0
16,96.53041530024171,0.0
17,96.00908689947713,0.0
18,95.55607639237542,0.0
19,95.1218529239477,0.0
20,94.7295224575763,0.0
21,94.35483560740148,0.0
22,94.00716262901678,0.0
23,93.67718338700291,0.0
24,93.37865831743127,0.0
25,93.09527834191562,0.0
26,92.81004845674863,0.0
27,92.49307221802987,0.0
28,92.10997366594206,0.0
29,91.64401663034383,0.0
30,91.10331008813944,0.0
31,90.48052099136555,0.0
32,89.82443686676355,0.0
33,89.16010829419957,0.0
34,88.5577944592186,0.0
35,88.02322576209168,0.0
36,87.59035762937592,0.0
37,87.21429201947052,0.0
38,86.86525608415016,0.0
39,86.56075798738242,0.0
40,86.2880977627527,0.0
41,86.07827231031695,0.0
42,85.91046881613784,0.0
43,85.76342850284064,0.0
44,85.60721170278433,0.0
45,85.54676580557951,0.0
46,85.53912801851608,0.0
47,85.56142606408392,0.0
48,85.5816860325518,0.0
49,85.67202136780253,0.0
50,85.7214376436232,0.0
51,85.7237659448916,0.0
52,85.74239319326725,0.0
53,85.73549725557595,0.0
54,85.72139387346814,0.0
55,85.66897592969454,0.0
56,85.54180809034838,0.0
57,85.37953597104828,0.0
58,85.16621796442035,0.0
59,84.98411185033301,0.0
60,84.86875381645034,0.0
61,84.7822228869557,0.0
62,84.89131925008674,0.0
63,85.0208591686438,0.0
64,85.32428344933689,0.0
65,85.66683273989133,0.0
66,86.0249322201504,0.0
67,86.36015978398066,0.0
68,86.66802910455677,0.0
69,86.96356405265873,0.0
70,87.2190499800412,0.0
71,87.4254518501895,0.0
72,87.58108442587545,0.0
73,87.69206401264623,0.0
74,87.73573282590982,0.0
75,87.72557348382219,0.0
76,87.65676275928354,0.0
77,87.56456749396817,0.0
78,87.4145994159544,0.0
79,87.25597676591545,0.0
80,87.05791202270146,0.0
81,86.81054778579139,0.0
82,86.46628505303337,0.0
83,86.03529530211762,0.0
84,85.6102652717832,0.0
85,85.13996494722302,0.0
86,84.70639459507183,0.0
87,84.38168217719618,0.0
88,84.12573737969362,0.0
89,83.91766064003488,0.0
90,83.80845800713925,0.0
91,83.69265837431772,0.0
92,83.57125456528675,0.0
93,83.48301152230545,0.0
94,83.38761553727272,0.0
95,83.28430283916366,0.0
96,83.18752850473342,0.0
97,83.197838483239,0.0
98,83.43491055133455,0.0
99,83.80027057847617,0.0
100,84.16905766553944,0.0
101,84.54357436180268,0.0
102,84.93113306482755,0.0
103,85.33221512416172,0.0
104,85.7686851622983,0.0
105,86.21756767235645,0.0
106,86.69124098792044,0.0
107,87.16902458435274,0.0
108,87.59320522909819,0.0
109,87.91662159105097,0.0
110,88.13789898282926,0.0
111,88.29322275916294,0.0
112,88.3899122335606,0.0
113,88.42268702245866,0.0
114,88.37324563813564,0.0
115,88.22693761343321,0.0
116,87.98723325147498,0.0
117,87.66263948280886,0.0
118,87.29960437437913,0.0
119,86.95040243368842,0.0
120,86.58954130549812,0.0
